version,window_years,start,end,cagr,spy_cagr,beats_spy,max_drawdown
composite_top3_buffer,5,2001-03-05,2006-03-09,0.08574699376706674,0.02242360385227271,True,-0.29194079708263376
composite_top3_buffer,5,2001-04-03,2006-04-07,0.10804717781918294,0.04246811729675959,True,-0.2919407970826339
composite_top3_buffer,5,2001-05-03,2006-05-09,0.1027563513670704,0.02565644705331538,True,-0.29194079708263343
composite_top3_buffer,5,2001-06-04,2006-06-08,0.07826039786268879,0.014996942556185333,True,-0.2735146896380134
composite_top3_buffer,5,2001-07-03,2006-07-10,0.09817069480024676,0.021263144132779743,True,-0.25670508456020114
composite_top3_buffer,5,2001-08-02,2006-08-08,0.10011946469255717,0.02552135788551424,True,-0.2567050845602018
composite_top3_buffer,5,2001-08-31,2006-09-07,0.11289258364606147,0.04492550519777905,True,-0.2567050845602016
composite_top3_buffer,5,2001-10-08,2006-10-06,0.1241656034544576,0.06509470799425365,True,-0.2567050845602016
composite_top3_buffer,5,2001-11-06,2006-11-06,0.12511857981988372,0.06306675697507713,True,-0.25670508456020136
composite_top3_buffer,5,2001-12-06,2006-12-06,0.12193117194348835,0.05617808071752539,True,-0.25670508456020114
composite_top3_buffer,5,2002-01-08,2007-01-09,0.11993051999091109,0.05663468513901626,True,-0.25670508456020147
composite_top3_buffer,5,2002-02-07,2007-02-08,0.13426455264952475,0.07784238082605155,True,-0.25670508456020125
composite_top3_buffer,5,2002-03-11,2007-03-12,0.11505398414590529,0.056153615248800026,True,-0.2567050845602017
composite_top3_buffer,5,2002-04-10,2007-04-11,0.12090637677212368,0.06990377220710187,True,-0.25670508456020147
composite_top3_buffer,5,2002-05-09,2007-05-10,0.1253710659416909,0.08415485117763777,True,-0.25670508456020136
composite_top3_buffer,5,2002-06-10,2007-06-11,0.1291066713391762,0.09830163396374414,True,-0.225421484499564
composite_top3_buffer,5,2002-07-10,2007-07-11,0.1504712657865892,0.11672471465255874,True,-0.15921117637439008
composite_top3_buffer,5,2002-08-08,2007-08-09,0.15495955910377468,0.12508440557931255,True,-0.15921117637438975
composite_top3_buffer,5,2002-09-09,2007-09-10,0.1508450365240923,0.12091083895320698,True,-0.1330863606273247
composite_top3_buffer,5,2002-10-08,2007-10-09,0.19957461689415545,0.16657596642421035,True,-0.13308636062732504
composite_top3_buffer,5,2002-11-06,2007-11-07,0.16365965774890734,0.11964527962270544,True,-0.1330863606273247
composite_top3_buffer,5,2002-12-06,2007-12-07,0.1654162738877356,0.12517928945376444,True,-0.13308636062732493
composite_top3_buffer,5,2003-01-08,2008-01-09,0.16134626084964654,0.10597104573033111,True,-0.13308636062732504
composite_top3_buffer,5,2003-02-07,2008-02-08,0.16426165442315188,0.11487866328085805,True,-0.1330863606273246
composite_top3_buffer,5,2003-03-11,2008-03-11,0.1746440581169839,0.12253415092913866,True,-0.13308636062732482
composite_top3_buffer,5,2003-04-09,2008-04-10,0.16767508086109073,0.11025713785934377,True,-0.13308636062732515
composite_top3_buffer,5,2003-05-09,2008-05-09,0.16557127192666954,0.10451516608772216,True,-0.13308636062732493
composite_top3_buffer,5,2003-06-10,2008-06-10,0.15714326497455877,0.08647193245522145,True,-0.1330863606273246
composite_top3_buffer,5,2003-07-10,2008-07-10,0.13241860888945012,0.06421003616949683,True,-0.1330863606273247
composite_top3_buffer,5,2003-08-08,2008-08-08,0.13066004337453307,0.07661108471062672,True,-0.13478765477716892
composite_top3_buffer,5,2003-09-09,2008-09-09,0.10141125285068853,0.05423715906926807,True,-0.1683008597575637
composite_top3_buffer,5,2003-10-08,2008-10-08,0.06741597061908022,0.005320211621087312,True,-0.29291463408072516
composite_top3_buffer,5,2003-11-06,2008-11-06,0.04755872096775193,-0.01175244233987327,True,-0.3924767106580448
composite_top3_buffer,5,2003-12-08,2008-12-08,0.04521115868546155,-0.013323469299418411,True,-0.39247671065804446
composite_top3_buffer,5,2004-01-08,2009-01-08,0.03528060038850134,-0.023436080135991855,True,-0.39247671065804435
composite_top3_buffer,5,2004-02-09,2009-02-09,0.037876462379856424,-0.03461937640127377,True,-0.3924767106580447
composite_top3_buffer,5,2004-03-10,2009-03-11,0.00212808037750456,-0.06910931130668185,True,-0.44556956916099955
composite_top3_buffer,5,2004-04-08,2009-04-09,0.02323860660052568,-0.03709803746739049,True,-0.4455695691609982
composite_top3_buffer,5,2004-05-10,2009-05-11,0.04254218271383836,-0.01707463710089152,True,-0.44556956916099866
composite_top3_buffer,5,2004-06-09,2009-06-10,0.03575421222268016,-0.018949322433115534,True,-0.44556956916099955
composite_top3_buffer,5,2004-07-12,2009-07-10,0.026058812509576423,-0.0270095244480405,True,-0.445569569160999
composite_top3_buffer,5,2004-08-10,2009-08-10,0.05775853456507485,0.008973102955238454,True,-0.44556956916099877
composite_top3_buffer,5,2004-09-09,2009-09-09,0.054670705274012965,0.004127870222932373,True,-0.445569569160999
composite_top3_buffer,5,2004-10-08,2009-10-08,0.052669664695222496,0.008210586050147128,True,-0.4455695691609983
composite_top3_buffer,5,2004-11-08,2009-11-06,0.047273863703372054,0.002514976250181933,True,-0.4455695691609991
composite_top3_buffer,5,2004-12-08,2009-12-08,0.05455241165901015,0.005114013229296388,True,-0.44556956916099877
composite_top3_buffer,5,2005-01-07,2010-01-08,0.06741099589347366,0.01330377220327117,True,-0.4455695691609991
composite_top3_buffer,5,2005-02-08,2010-02-09,0.035711235336153946,-0.0024819163909844955,True,-0.44556956916099866
composite_top3_buffer,5,2005-03-10,2010-03-11,0.03805403434682719,0.010865365925771142,True,-0.4455695691609983
composite_top3_buffer,5,2005-04-11,2010-04-12,0.04922332880252389,0.023377425962242793,True,-0.44556956916099855
composite_top3_buffer,5,2005-05-10,2010-05-11,0.04737632687601989,0.01691812582795671,True,-0.4455695691609983
