version,window_years,start,end,cagr,sharpe,volatility,max_drawdown,avg_bil_weight
base_12m_equal,3,2014-02-03,2017-02-01,0.01902113898069091,0.40160529288547864,0.05003763317413594,-0.0709102123244465,0.3913849182342886
base_12m_equal,3,2014-03-05,2017-03-03,0.01677952203878963,0.35782674530486086,0.049999425292481775,-0.0709102123244465,0.3810705695831722
base_12m_equal,3,2014-04-03,2017-04-03,0.017351634309068054,0.3650018971485953,0.05064649799457241,-0.07091021232444561,0.37073094400443424
base_12m_equal,3,2014-05-05,2017-05-03,0.016784394294421467,0.3536325692107603,0.050706030094894806,-0.07091021232444672,0.3611165625593187
base_12m_equal,3,2014-06-04,2017-06-02,0.021138039224984473,0.43351024400319216,0.051287902192502934,-0.07091021232444583,0.3586346668921899
base_12m_equal,3,2014-07-03,2017-07-03,0.014773770041978551,0.31149690313746553,0.05130858744713662,-0.0709102123244465,0.36621024940035196
base_12m_equal,3,2014-08-04,2017-08-02,0.023567669529997115,0.48382718772884215,0.050816555371685626,-0.07091021232444605,0.3828037095628583
base_12m_equal,3,2014-09-03,2017-08-31,0.019151960428085424,0.39810922749056704,0.05090926137699632,-0.07091021232444639,0.38987766903409765
base_12m_equal,3,2014-10-02,2017-10-02,0.02931512537042158,0.5991040372175532,0.05034630649555794,-0.07091021232444616,0.3933828990507444
base_12m_equal,3,2014-10-31,2017-10-31,0.027999875007779673,0.5832512964268287,0.04944533997832504,-0.07091021232444639,0.4002256576311523
base_12m_equal,3,2014-12-02,2017-11-30,0.02718555575801851,0.5682363793529935,0.04934879473699265,-0.07091021232444561,0.4033379685352047
base_12m_equal,3,2015-01-02,2018-01-02,0.030777200674925398,0.6343847470391449,0.04973609614876872,-0.07091021232444628,0.38949034329909804
base_12m_equal,3,2015-02-03,2018-02-01,0.026951117470072283,0.5514388646767265,0.050546447280542375,-0.07091021232444572,0.3764504870596088
base_12m_equal,3,2015-03-05,2018-03-05,0.02479580929142222,0.48698294007279397,0.05320618921799323,-0.07091021232444594,0.37655408021036735
base_12m_equal,3,2015-04-06,2018-04-04,0.019209590864512016,0.3848434695482563,0.05310970110681024,-0.07091021232444628,0.3759805209516015
base_12m_equal,3,2015-05-05,2018-05-03,0.02126905627672926,0.4207403105354049,0.05341506710122315,-0.07091021232444583,0.37336624569122123
base_12m_equal,3,2015-06-04,2018-06-04,0.029274659561834282,0.5735933353409495,0.05273209112198546,-0.07091021232444572,0.37575053602981934
base_12m_equal,3,2015-07-06,2018-07-03,0.023616463296340484,0.464241120650801,0.05334830048880717,-0.07091021232444672,0.37220502908811987
base_12m_equal,3,2015-08-04,2018-08-02,0.021318274620536926,0.41749752800671036,0.05402395449937616,-0.07091021232444628,0.3688066430308837
base_12m_equal,3,2015-09-02,2018-08-31,0.03071544604757115,0.5870203354802226,0.05402680124672135,-0.07091021232444639,0.36513197634836114
base_12m_equal,3,2015-10-02,2018-10-02,0.030123672272479807,0.5746610577726317,0.05420614384407364,-0.07091021232444605,0.3616923492189828
base_12m_equal,3,2015-11-02,2018-10-31,0.018291026945815414,0.35392971907716486,0.055580126948462046,-0.0709102123244455,0.3586141147618619
base_12m_equal,3,2015-12-02,2018-11-30,0.014638782672332207,0.28966155233447405,0.055489211110542655,-0.07984751119959843,0.36565489883383057
base_12m_equal,3,2016-01-04,2019-01-03,0.009610264707962779,0.19887540327507794,0.05597156875070291,-0.1012274013727531,0.3735529857515966
base_12m_equal,3,2016-02-03,2019-02-04,0.011675202833977494,0.23725063425166337,0.05539558261275629,-0.10122740137275343,0.3822076615762825
base_12m_equal,3,2016-03-04,2019-03-06,0.01169630172272007,0.2376055169449023,0.055402106954110304,-0.10122740137275321,0.3756136596210052
base_12m_equal,3,2016-04-05,2019-04-04,0.01815224294897977,0.35290263554637646,0.055313829012589605,-0.10122740137275332,0.3726584287548664
base_12m_equal,3,2016-05-04,2019-05-06,0.01755772677353007,0.34236749531661964,0.05530892335078849,-0.10122740137275343,0.37617701581674545
base_12m_equal,3,2016-06-03,2019-06-05,0.021074390111391672,0.40512530762205967,0.05524948844544326,-0.10122740137275366,0.3796697872218527
base_12m_equal,3,2016-07-05,2019-07-05,0.014624233271340215,0.29064645445375986,0.05519603065736081,-0.1012274013727541,0.3825231225226846
base_12m_equal,3,2016-08-03,2019-08-05,0.01466854877265833,0.2917123431732417,0.055132096608958195,-0.10122740137275466,0.3825330377822553
base_12m_equal,3,2016-09-01,2019-09-04,0.027884223905437544,0.5253438336018514,0.05526187766344905,-0.10122740137275343,0.38226513897673914
base_12m_equal,3,2016-10-03,2019-10-03,0.025286834210276554,0.4979424203599835,0.05297129113970351,-0.1012274013727541,0.38925519740980047
base_12m_equal,3,2016-11-01,2019-11-01,0.03542323304333794,0.6942149494245305,0.05210187085697372,-0.10122740137275565,0.3957777390176413
base_12m_equal,3,2016-12-01,2019-12-03,0.04327480944091522,0.8528517791505371,0.05121575276386873,-0.1012274013727531,0.39218747090707684
base_12m_equal,3,2017-01-03,2020-01-03,0.05000631200010752,0.994465358195445,0.050346521322214344,-0.10122740137275399,0.3918439102413391
base_12m_equal,3,2017-02-02,2020-02-04,0.04026753518055437,0.816177857131837,0.049898062800415886,-0.10122740137275354,0.3921731408928375
base_12m_equal,3,2017-03-06,2020-03-05,0.036157638856180174,0.7182495486032134,0.051287002169846684,-0.10122740137275343,0.39283176380326856
base_12m_equal,3,2017-04-04,2020-04-03,0.017260224328145668,0.309749579404965,0.06133986962461883,-0.10861331696488463,0.39758504710731346
base_12m_equal,3,2017-05-04,2020-05-05,0.017898484471184917,0.31991831937624104,0.061353563066652024,-0.10861331696488497,0.40739613075363545
base_12m_equal,3,2017-06-05,2020-06-04,0.010757218365073928,0.20579723825699053,0.061083722392859564,-0.10861331696488463,0.41371243121269086
base_12m_equal,3,2017-07-05,2020-07-06,0.017389633818481354,0.3131151592481584,0.06102583990326252,-0.10861331696488474,0.4168632621007446
base_12m_equal,3,2017-08-03,2020-08-04,0.02327816207306732,0.4071364533279183,0.06112388750613167,-0.10861331696488508,0.41330683085284514
base_12m_equal,3,2017-09-01,2020-09-02,0.023686251078585574,0.41093649727828,0.06160029554247932,-0.10861331696488408,0.4094067439822199
base_12m_equal,3,2017-10-03,2020-10-02,0.01596765245329479,0.2840269230361826,0.06272054235884174,-0.10861331696488485,0.4062117976114125
base_12m_equal,3,2017-11-01,2020-11-02,0.01000480467618936,0.18949000396695684,0.06305785404991977,-0.10861331696488485,0.40285367176716774
base_12m_equal,3,2017-12-01,2020-12-02,0.013760556163249005,0.24703208349096267,0.06351077095477121,-0.1086133169648843,0.4024118920780862
base_12m_equal,3,2018-01-03,2021-01-04,0.01473417380896569,0.26243644634342983,0.06341863035096146,-0.10861331696488485,0.40929008444218373
base_12m_equal,3,2018-02-02,2021-02-03,0.011015019918747315,0.20354391249342735,0.06386753955727727,-0.10861331696488463,0.4154226400082429
base_12m_equal,3,2018-03-06,2021-03-05,0.015570173364369833,0.2798270898774612,0.06213011887568827,-0.10861331696488463,0.4121049803804344
base_12m_equal,3,2018-04-05,2021-04-06,0.024270520541968654,0.4124033729416532,0.0629704737539553,-0.10861331696488485,0.40912873736044264
base_12m_equal,3,2018-05-04,2021-05-05,0.03236906387826188,0.5368447050470069,0.06305548934092152,-0.10861331696488452,0.4085264811813909
base_12m_equal,3,2018-06-05,2021-06-04,0.040883350976385735,0.6578977962106348,0.0640339837618561,-0.1086133169648843,0.4050865692807355
base_12m_equal,3,2018-07-05,2021-07-06,0.04501801983607234,0.7184976096501793,0.06416322583593335,-0.10861331696488441,0.40206564469128525
base_12m_equal,3,2018-08-03,2021-08-04,0.04241858073154625,0.6751626945544481,0.06463729165210567,-0.10861331696488463,0.4021808585158867
base_12m_equal,3,2018-09-04,2021-09-02,0.04598336498342226,0.7285493781155791,0.06458245396463214,-0.10861331696488463,0.40219320112172297
base_12m_equal,3,2018-10-03,2021-10-04,0.03814449140196374,0.6052567349502588,0.06539472857248493,-0.10861331696488452,0.3987631610690073
base_12m_equal,3,2018-11-01,2021-11-02,0.059708149424587686,0.9271463592710597,0.06482914429249369,-0.10861331696488485,0.39480098861053003
base_12m_equal,3,2018-12-03,2021-12-02,0.0537297569816404,0.8201998372814726,0.06651947851214918,-0.10861331696488474,0.38426000364465424
base_12m_equal,3,2019-01-04,2022-01-03,0.07156097570609266,1.064144998059499,0.0670780915154882,-0.1086133169648843,0.37290808947210446
base_12m_equal,3,2019-02-05,2022-02-02,0.06942812456815695,1.0240961160844926,0.06780290274527388,-0.10861331696488463,0.3601411366140416
base_12m_equal,3,2019-03-07,2022-03-04,0.07037548187866571,1.0254501322504306,0.06863213270915189,-0.10861331696488441,0.356697934955374
base_12m_equal,3,2019-04-05,2022-04-04,0.0708615440102065,1.0144673836726696,0.06990979190798535,-0.10861331696488485,0.35318663973382064
base_12m_equal,3,2019-05-07,2022-05-04,0.06209966072886908,0.8790762964090887,0.07145279980491157,-0.1086133169648843,0.3502086187780493
base_12m_equal,3,2019-06-06,2022-06-03,0.056289036432961126,0.7868365524596455,0.07299790725422264,-0.10861331696488452,0.3513135283058676
base_12m_equal,3,2019-07-08,2022-07-06,0.03857593095579226,0.552912623707671,0.07333455589355994,-0.10861331696488441,0.35924814328345256
base_12m_equal,3,2019-08-06,2022-08-04,0.037856902000333426,0.5439005826721895,0.07326705222980515,-0.10861331696488441,0.37056158517904586
base_12m_equal,3,2019-09-05,2022-09-02,0.027947523127125562,0.4137519225891434,0.0730925251361813,-0.10861331696488441,0.3846069815161516
base_12m_equal,3,2019-10-04,2022-10-04,0.030495355916943856,0.448817577748841,0.072860351382119,-0.10861331696488463,0.39851823105403544
base_12m_equal,3,2019-11-04,2022-11-02,0.030414296006310515,0.4481811745665238,0.0727743180210774,-0.10861331696488463,0.4126741292591911
base_12m_equal,3,2019-12-04,2022-12-02,0.032569095721805885,0.47850968583408515,0.07248389417563463,-0.10861331696488441,0.43350401336973693
base_12m_equal,3,2020-01-06,2023-01-04,0.021904938513364725,0.33582165889545057,0.07233184035531255,-0.10861331696488452,0.4548542392138855
base_12m_equal,3,2020-02-05,2023-02-03,0.024203311549651163,0.3677675444259319,0.07211549972300203,-0.10861331696488497,0.4779965796918981
base_12m_equal,3,2020-03-06,2023-03-07,0.023780941908322806,0.3675076509128894,0.07078501306218432,-0.09816876771464,0.4931057604799562
base_12m_equal,3,2020-04-06,2023-04-05,0.0431228537680024,0.7174355785292661,0.06148684306104622,-0.06484454260586425,0.5091342251771162
base_12m_equal,3,2020-05-06,2023-05-05,0.04281967093336325,0.7158843980301688,0.061188386189165646,-0.06484454260586425,0.5180355678569979
base_12m_equal,3,2020-06-05,2023-06-06,0.043656970090866,0.7314677678864331,0.06096347338768527,-0.06484454260586514,0.522221005454896
base_12m_equal,3,2020-07-07,2023-07-07,0.03833167307077989,0.6480806934892119,0.060907460109154495,-0.06484454260586481,0.5285284068840048
base_12m_equal,3,2020-08-05,2023-08-07,0.029841871688127464,0.5119314136206239,0.06108801127830172,-0.06484454260586503,0.5316427413865147
base_12m_equal,3,2020-09-03,2023-09-06,0.026004524982167876,0.45360040250398675,0.06065427214269793,-0.06484454260586503,0.536221565131141
base_12m_equal,3,2020-10-05,2023-10-05,0.02523646291709314,0.44742222371370954,0.059687753942146704,-0.07175133476038908,0.5450741868159165
base_12m_equal,3,2020-11-03,2023-11-03,0.03586787496333366,0.6185461515106014,0.05987284661823689,-0.07175133476038953,0.545561176217784
base_12m_equal,3,2020-12-03,2023-12-05,0.03512237499945203,0.6103088925139598,0.05946095470733242,-0.07175133476039108,0.5497471026251747
base_12m_equal,3,2021-01-05,2024-01-05,0.030714577624464834,0.538654765725463,0.05944579027490404,-0.07175133476038853,0.5588203608187794
base_12m_equal,3,2021-02-04,2024-02-06,0.031504931836549455,0.5566425359621316,0.05883738771999907,-0.07175133476038831,0.564825457508559
base_12m_equal,3,2021-03-08,2024-03-07,0.043770350678515424,0.770369384411837,0.057779939489035904,-0.07175133476038953,0.5796181381324336
base_12m_equal,3,2021-04-07,2024-04-08,0.04056002946453341,0.74140835274165,0.05572436645618852,-0.07175133476038908,0.5854805618659442
base_12m_equal,3,2021-05-06,2024-05-07,0.030749252343840405,0.5651954694808922,0.05640244775287113,-0.07175133476038942,0.5899964361199057
base_12m_equal,3,2021-06-07,2024-06-06,0.024635764605870802,0.468535182547795,0.055197068559239934,-0.07175133476038908,0.5954350997179758
base_12m_equal,3,2021-07-07,2024-07-09,0.031884353960366596,0.5970323645084201,0.055118804979658646,-0.07175133476038709,0.5958946001791504
base_12m_equal,3,2021-08-05,2024-08-07,0.023613110138622773,0.4483543570511473,0.05549028588294301,-0.07175133476039075,0.5967147473382801
base_12m_equal,3,2021-09-03,2024-09-06,0.026299628987039414,0.4950025312722358,0.05556507602335254,-0.0717513347603902,0.5987946223557788
base_12m_equal,3,2021-10-05,2024-10-07,0.042239776069052715,0.7731413933051242,0.05550834944429825,-0.0717513347603892,0.5943932203927051
base_12m_equal,3,2021-11-03,2024-11-05,0.030028937120959664,0.5590180560071453,0.05570480914217444,-0.07175133476038964,0.5876965317493061
base_12m_equal,3,2021-12-03,2024-12-05,0.03925668454472664,0.7272907366859032,0.05502841078292315,-0.07175133476038942,0.5807464569867452
base_12m_equal,3,2022-01-04,2025-01-07,0.019012254050541744,0.3692064378957655,0.05512935477086502,-0.07175133476038953,0.5764548873480462
base_12m_equal,3,2022-02-03,2025-02-07,0.02906064859742874,0.5501300553821723,0.05480495493046126,-0.07175133476038897,0.5780395063243708
base_12m_equal,3,2022-03-07,2025-03-11,0.026838257120994857,0.5072091849928873,0.05522577356877153,-0.07175133476038931,0.5739250600394122
base_12m_equal,3,2022-04-05,2025-04-09,0.017287529050925343,0.30217645855834485,0.06335061177655155,-0.07227622070858275,0.5718592302053178
base_12m_equal,3,2022-05-05,2025-05-09,0.036871936772272074,0.606719197977525,0.0629409342810371,-0.07227622070858275,0.5690903544482614
base_12m_equal,3,2022-06-06,2025-06-10,0.046976764738542176,0.7731403814171214,0.06184996740589799,-0.07227622070858197,0.5586892372840532
base_12m_equal,3,2022-07-07,2025-07-11,0.06348233056189434,1.030239032269239,0.06158533121678911,-0.07227622070858286,0.5445411670103663
base_12m_equal,3,2022-08-05,2025-08-11,0.06414214423913056,1.0346836970090112,0.06194162841082135,-0.07227622070858353,0.530914585836228
base_12m_equal,3,2022-09-06,2025-09-10,0.07240996220832518,1.154666525205182,0.062224886031577754,-0.07227622070858297,0.5169733319854461
base_12m_equal,3,2022-10-05,2025-10-09,0.08123288871047607,1.2826243159578523,0.06241648148950382,-0.07227622070858253,0.5028221477055848
base_12m_equal,3,2022-11-03,2025-11-07,0.08173147617607035,1.2576981657555886,0.06410513850458144,-0.07227622070858297,0.48811849531668794
base_12m_equal,3,2022-12-05,2025-12-09,0.08591052419339795,1.3037450952650074,0.06483552453169558,-0.07227622070858242,0.4707564110358916
base_12m_equal,3,2023-01-05,2026-01-09,0.09850581424671767,1.4632479952756532,0.06569001064085447,-0.07227622070858142,0.45220787208324364
base_12m_equal,3,2023-02-06,2026-02-10,0.11321247772107412,1.5824184760005704,0.06930531907123533,-0.07227622070858253,0.43179100495917516
base_12m_equal,3,2023-03-08,2026-03-12,0.11309299647901794,1.5410952622623635,0.0711797914962987,-0.0722762207085833,0.4125748593850695
base_12m_equal,3,2023-04-06,2026-04-13,0.1148075987651016,1.5050205411748663,0.0740474838881198,-0.07227622070858275,0.39095691642435193
base_12m_equal,3,2023-05-08,2026-05-12,0.12494163284706761,1.6037872630014,0.07518514777355263,-0.07227622070858253,0.37371946945818635
base_12m_equal,3,2023-06-07,2026-06-11,0.11946055950437695,1.4901960847988824,0.07777040682632032,-0.07227622070858275,0.3567819066418734
base_12m_equal,3,2023-07-10,2026-07-14,0.11911582115802011,1.4635004698534404,0.07904693264520281,-0.07227622070858164,0.339579659875153
base_12m_equal,5,2008-06-02,2013-06-03,0.04542529747212121,0.552422402722561,0.0873252279697936,-0.09427711324524668,0.3011581021205488
base_12m_equal,5,2008-07-01,2013-07-02,0.038564625954520704,0.4728390801392505,0.08827328744350225,-0.0942771132452469,0.3014355494714992
base_12m_equal,5,2008-07-31,2013-08-01,0.04653913157492484,0.5593743578436369,0.08829769716162948,-0.09029892006112317,0.30335081730481805
base_12m_equal,5,2008-08-29,2013-08-30,0.044139544161429844,0.5336452969821479,0.08824359591910791,-0.0902989200611225,0.30344131951306935
base_12m_equal,5,2008-09-30,2013-10-01,0.04803836722318411,0.5795595372749943,0.08758602930811533,-0.0902989200611225,0.3053354437200183
base_12m_equal,5,2008-10-29,2013-10-30,0.06483618020621518,0.7658934133175505,0.08697242384535718,-0.09029892006112228,0.304991854597043
base_12m_equal,5,2008-11-28,2013-11-29,0.059211831318412456,0.7060326581186331,0.08682562105550107,-0.0902989200611225,0.30149427531971046
base_12m_equal,5,2008-12-30,2013-12-31,0.05192790813165615,0.6265540861899912,0.08682334175449397,-0.09029892006112272,0.2995355042781398
base_12m_equal,5,2009-01-30,2014-01-31,0.0539058549175917,0.6482311733882218,0.08681778457624661,-0.09029892006112317,0.2994296367906497
base_12m_equal,5,2009-03-03,2014-03-04,0.05824380823371511,0.6952990125262485,0.08685435704834801,-0.09029892006112383,0.29733196848314875
base_12m_equal,5,2009-04-01,2014-04-02,0.0574426610808636,0.6870273282748501,0.08678933790442711,-0.09029892006112306,0.2952746902657703
base_12m_equal,5,2009-05-01,2014-05-02,0.06092864355397398,0.7248878199198814,0.08679891477171209,-0.09029892006112328,0.2929063709736001
base_12m_equal,5,2009-06-02,2014-06-03,0.0648230171136226,0.768155365509952,0.08666586899073342,-0.09029892006112294,0.2881855264350723
base_12m_equal,5,2009-07-01,2014-07-02,0.06744468956134075,0.7968232633609359,0.08663087545848196,-0.0902989200611225,0.2795736896241253
base_12m_equal,5,2009-07-31,2014-08-01,0.06497246415602387,0.7692618042629968,0.08673112263013816,-0.09029892006112294,0.2672793756931434
base_12m_equal,5,2009-08-31,2014-09-02,0.06714511979374449,0.7922218535309052,0.0867980486988613,-0.09029892006112361,0.26087553223344123
base_12m_equal,5,2009-09-30,2014-10-01,0.059251808177084975,0.7054675254761196,0.08696632658471574,-0.09029892006112294,0.2547572592159452
base_12m_equal,5,2009-10-29,2014-10-30,0.06446947299119077,0.7626341502920179,0.08688240954298693,-0.09029892006112361,0.2525053935395504
base_12m_equal,5,2009-11-30,2014-12-01,0.057807753456082134,0.7008395487879965,0.08540185719916286,-0.09029892006112294,0.2544357718360434
base_12m_equal,5,2009-12-30,2014-12-31,0.05695747444573018,0.697688222420937,0.08452829956054711,-0.09029892006112328,0.26064592264213426
base_12m_equal,5,2010-02-01,2015-02-02,0.07137757637510833,0.8730429851534572,0.08292112675760172,-0.09029892006112261,0.2646546202537464
base_12m_equal,5,2010-03-03,2015-03-04,0.06041466420541597,0.7672532169897742,0.08070896703715841,-0.0902989200611235,0.2651989913807478
base_12m_equal,5,2010-04-01,2015-04-02,0.05777995986409068,0.7366278598470374,0.0806840058228999,-0.09029892006112317,0.2694453993759672
base_12m_equal,5,2010-05-03,2015-05-04,0.052452445818012894,0.6834529957513868,0.07942407109606694,-0.09029892006112328,0.2713567668489911
base_12m_equal,5,2010-06-02,2015-06-03,0.06077216694243881,0.8238283873547951,0.0750413209359921,-0.09029892006112283,0.2739748507181554
base_12m_equal,5,2010-07-01,2015-07-02,0.05909572262768914,0.8191517060102218,0.07338872060053375,-0.09029892006112383,0.28033029088533246
base_12m_equal,5,2010-08-02,2015-08-03,0.05413868859259763,0.767863867270307,0.0720534347338539,-0.09029892006112294,0.2865267203100405
base_12m_equal,5,2010-08-31,2015-09-01,0.0492336951295933,0.7058701035261018,0.07174116966818216,-0.09029892006112261,0.29290559336632244
base_12m_equal,5,2010-09-30,2015-10-01,0.04007427701167243,0.5883599752641396,0.07108544641395867,-0.09029892006112272,0.301261824368094
base_12m_equal,5,2010-10-29,2015-10-30,0.03676739163381226,0.5534063133545729,0.06963586712687185,-0.09029892006112294,0.31152331786773124
base_12m_equal,5,2010-11-30,2015-12-01,0.03904285666012086,0.6026765549512751,0.06731800487497322,-0.09029892006112283,0.3198911084227283
base_12m_equal,5,2010-12-30,2015-12-31,0.031233153412942638,0.49431765176474707,0.06673034681015444,-0.09029892006112261,0.3282394434007933
base_12m_equal,5,2011-01-31,2016-02-02,0.030435089434675433,0.4843658312355319,0.06646649045839345,-0.09029892006112361,0.3391198772239535
base_12m_equal,5,2011-03-02,2016-03-03,0.02457969924761394,0.40182617207514904,0.06583190577332797,-0.09029892006112272,0.3530892099383735
base_12m_equal,5,2011-03-31,2016-04-04,0.02252041591598153,0.37561075654143494,0.064909033686613,-0.09029892006112306,0.36313770982568866
base_12m_equal,5,2011-05-02,2016-05-03,0.014314746505546205,0.2532875259054884,0.06428394031857147,-0.0895650669149397,0.36937003841982163
base_12m_equal,5,2011-06-01,2016-06-02,0.015590661736170519,0.2771327237868975,0.06299182054700332,-0.08956506691494015,0.3756090546094684
base_12m_equal,5,2011-06-30,2016-07-01,0.02721287325939792,0.4636824253658706,0.06206572198405414,-0.08956506691494026,0.3817613276699653
base_12m_equal,5,2011-08-01,2016-08-02,0.02490189604127968,0.43200942436998013,0.06129120444166371,-0.0759884519736298,0.38603557316125237
base_12m_equal,5,2011-08-30,2016-08-31,0.026768065341295166,0.5116079383446615,0.05454681578470136,-0.07500087403301636,0.3923192199908507
base_12m_equal,5,2011-09-29,2016-09-30,0.038568823470474634,0.7423025592525305,0.05286870566398763,-0.06953995606768937,0.39440127504281025
base_12m_equal,5,2011-10-28,2016-10-31,0.026064528175378854,0.525482962353749,0.05149255406044269,-0.06953995606768937,0.39281198263618505
base_12m_equal,5,2011-11-29,2016-11-30,0.02311834168745852,0.47294946971026497,0.05108806228767718,-0.06953995606768959,0.3929364438715441
base_12m_equal,5,2011-12-29,2016-12-30,0.02352182225570476,0.48197391221786445,0.05093372871570315,-0.07091021232444561,0.39082820144205643
base_12m_equal,5,2012-01-31,2017-02-01,0.021416844069929164,0.4391482342768,0.05124893479197719,-0.07091021232444594,0.38501642253717233
base_12m_equal,5,2012-03-01,2017-03-03,0.02471772504148717,0.501248758083541,0.051347041637247216,-0.07091021232444494,0.38289235855521514
base_12m_equal,5,2012-03-30,2017-04-03,0.024992834710283907,0.5038701800971701,0.05164272310440271,-0.0709102123244465,0.38083306435704317
base_12m_equal,5,2012-05-01,2017-05-03,0.023339949982361885,0.47268171452491636,0.051634665821317344,-0.0709102123244465,0.37903566691664087
base_12m_equal,5,2012-05-31,2017-06-02,0.02855531488528018,0.5681199100341787,0.051936851442731094,-0.0709102123244465,0.3789573564338053
base_12m_equal,5,2012-06-29,2017-07-03,0.02663172292858107,0.531768950156509,0.05196981909261318,-0.0709102123244465,0.3771391103182211
base_12m_equal,5,2012-07-31,2017-08-02,0.025992152150627224,0.5203736125219578,0.05190359736110775,-0.07091021232444628,0.38097246087863657
base_12m_equal,5,2012-08-29,2017-08-31,0.027585233570453616,0.5481643329308398,0.05212382967604187,-0.07091021232444616,0.38107423116019834
base_12m_equal,5,2012-09-28,2017-10-02,0.027955702510853886,0.5547521720146346,0.05215788714189899,-0.07091021232444583,0.3790617334057132
base_12m_equal,5,2012-10-31,2017-10-31,0.035218707640215285,0.694554206123976,0.05176835606591095,-0.07091021232444605,0.3869191892855276
base_12m_equal,5,2012-11-30,2017-11-30,0.034625973846263314,0.685848475396159,0.051575805444848806,-0.07091021232444594,0.38916556074428127
base_12m_equal,5,2013-01-02,2018-01-02,0.035931705114728985,0.7079772587704928,0.051758794771732355,-0.07091021232444583,0.3869915988425806
base_12m_equal,5,2013-02-01,2018-02-01,0.036242982535765744,0.7106297808123768,0.0520065578936696,-0.07091021232444583,0.3871899704675171
base_12m_equal,5,2013-03-05,2018-03-05,0.03172539577417055,0.6099352472777207,0.053563516716269084,-0.0709102123244455,0.38736493311174364
base_12m_equal,5,2013-04-04,2018-04-04,0.02999110272640082,0.5704623555015311,0.05439937985358801,-0.07091021232444616,0.387379583403923
base_12m_equal,5,2013-05-03,2018-05-03,0.023939238542463492,0.4635021999728245,0.054215845665563894,-0.07091021232444639,0.38771376559996845
base_12m_equal,5,2013-06-04,2018-06-04,0.030224415486907796,0.577324621588001,0.05411850099480994,-0.07091021232444639,0.38964715066265915
base_12m_equal,5,2013-07-03,2018-07-03,0.030113649421664945,0.5921698877507013,0.05242682101984576,-0.07091021232444605,0.38940752462597694
base_12m_equal,5,2013-08-02,2018-08-02,0.02835402457317171,0.5601400181162438,0.05236693505717739,-0.07091021232444616,0.38737587669839885
base_12m_equal,5,2013-09-03,2018-08-31,0.03425606900836131,0.6687899229127369,0.052422007240530095,-0.07091021232444561,0.38521980724222143
base_12m_equal,5,2013-10-02,2018-10-02,0.02981922142230098,0.589523814201212,0.052153403777872163,-0.07091021232444605,0.3833576056697734
base_12m_equal,5,2013-10-31,2018-10-31,0.02002283152253259,0.40412493331434657,0.05246653431642715,-0.0709102123244475,0.3836508486822528
base_12m_equal,5,2013-12-02,2018-11-30,0.019592605449040956,0.39721227817720817,0.052294756176901505,-0.07984751119960043,0.38788130276493643
base_12m_equal,5,2014-01-02,2019-01-03,0.014197757690688428,0.2952803063120004,0.052397387994970866,-0.10122740137275277,0.3926068691651473
base_12m_equal,5,2014-02-03,2019-02-04,0.01577316152500363,0.32685584838820037,0.05202505882347655,-0.10122740137275288,0.3982816077536682
base_12m_equal,5,2014-03-05,2019-03-06,0.011562003533324372,0.248131492365539,0.05172456821519578,-0.10122740137275399,0.39797953434317607
base_12m_equal,5,2014-04-03,2019-04-04,0.014834310230658954,0.3109655981750175,0.0516466195985913,-0.1012274013727541,0.3958535024976214
base_12m_equal,5,2014-05-05,2019-05-06,0.014741091870837941,0.30937961575579265,0.051607954261134514,-0.1012274013727541,0.3939819898120163
base_12m_equal,5,2014-06-04,2019-06-05,0.015802147435312497,0.3294315259278686,0.051645120518408034,-0.10122740137275332,0.3946017639929061
base_12m_equal,5,2014-07-03,2019-07-05,0.01625842662362298,0.3374947710723257,0.051759517610540956,-0.10122740137275477,0.4005910977917289
base_12m_equal,5,2014-08-04,2019-08-05,0.020016331520546382,0.40967353968373266,0.05163441473450547,-0.10122740137275399,0.40662472267532784
base_12m_equal,5,2014-09-03,2019-09-04,0.02323404248327776,0.4705877931762705,0.051645354360035596,-0.10122740137275343,0.40862305126146986
base_12m_equal,5,2014-10-02,2019-10-03,0.027413802166527335,0.5501999181851256,0.05157584972540668,-0.10122740137275366,0.4106749537710928
base_12m_equal,5,2014-10-31,2019-11-01,0.02459557501716736,0.5016857490133335,0.05103213231429108,-0.10122740137275321,0.4125598767232466
base_12m_equal,5,2014-12-02,2019-12-03,0.020981621219969604,0.43223581250649884,0.05105960897615995,-0.10122740137275255,0.4103003094052903
base_12m_equal,5,2015-01-02,2020-01-03,0.02486134327825784,0.505879957119403,0.05113189634382436,-0.10122740137275366,0.4038574705922143
base_12m_equal,5,2015-02-03,2020-02-04,0.018355039463715084,0.3799857814275294,0.051338680662420956,-0.10122740137275466,0.39623126497154765
base_12m_equal,5,2015-03-05,2020-03-05,0.02301108055616674,0.4644403162026677,0.051886799008444374,-0.10122740137275399,0.3962571501322817
base_12m_equal,5,2015-04-06,2020-04-03,0.009867795654578737,0.19931590426542312,0.057614205007609616,-0.10861331696488485,0.39702793598667635
base_12m_equal,5,2015-05-05,2020-05-05,0.012174374529794418,0.2390234678593695,0.057580106005879234,-0.10861331696488485,0.40133756880907095
base_12m_equal,5,2015-06-04,2020-06-04,0.014786291149823327,0.2861495038456477,0.05698506822021736,-0.10861331696488452,0.40657090289332104
base_12m_equal,5,2015-07-06,2020-07-06,0.01867553758194407,0.353332223691442,0.05697534660891779,-0.10861331696488452,0.4064646519663254
