start,end,observations,total_return,annual_return,annual_volatility,sharpe,sortino,max_drawdown,calmar,win_rate,profit_factor
2020-12-04,2021-03-05,60,0.0014625587374055282,0.0061571367258164145,0.06994215849540092,0.08803183742493849,0.14987428506479003,-0.03231935712260503,0.1905092574230057,0.4666666666666667,1.0232060043638564
2021-03-08,2021-06-03,60,-0.0019458878441610539,-0.008147320091849375,0.05546684914383446,-0.146886297267798,-0.19051133817202312,-0.029225425947244865,-0.27877506752360737,0.45,0.9714331736234986
2021-06-04,2021-08-27,60,0.0031203422247161328,0.013171016722365758,0.056844796473425135,0.23170136124109778,0.2283777989866727,-0.018608650008136718,0.707790017900636,0.6333333333333333,1.0643765311219862
2021-08-30,2021-11-30,60,0.029366394422826847,0.12925998767412494,0.0965408478964395,1.3389149825241191,2.03088262313477,-0.030297415804616312,4.266370059667929,0.5333333333333333,1.2495478908564395
2021-12-01,2022-03-02,60,-0.013867265075085955,-0.05696333712759627,0.05500470947765746,-1.035608362784543,-1.0290541165340243,-0.02227342745307359,-2.5574571873865644,0.5333333333333333,0.7654022126071683
2022-03-03,2022-06-01,60,0.004834819057187412,0.020463880986083538,0.014119525127199753,1.4493320987589067,2.11159811531168,-0.0051742745875928975,3.9549275245563367,0.5,1.2932170567006327
2022-06-02,2022-08-25,60,0.003781691343248239,0.015979474456397247,0.02532630700910978,0.6309437238776853,0.859545596396333,-0.007237189512588116,2.2079668396969714,0.4666666666666667,1.1350300668941837
2022-08-26,2022-11-25,60,-0.0010115155157064404,-0.004241494604982021,0.009520200209345256,-0.4455257779997598,-0.7232379771074195,-0.005179429048493778,-0.8189116146335635,0.45,0.9294060419154597
2022-11-28,2023-02-27,60,0.03702559923138016,0.1649728501447263,0.11755333859078831,1.4033871953140244,1.901064345478014,-0.02698289575446955,6.113978708804801,0.5333333333333333,1.3391885068627516
2023-02-28,2023-05-26,60,-0.02149160200154654,-0.08720943842947526,0.15816187088824654,-0.5513935687514433,-0.6570150011054666,-0.09478877818220133,-0.9200396935367476,0.4666666666666667,0.9115174570528878
2023-05-29,2023-08-22,60,0.0005446309234804492,0.0022894439803700095,0.02115046292685091,0.1082455730774345,0.10640043386886644,-0.009936662265405127,0.23040372302285014,0.6666666666666666,1.0258687203903423
2023-08-23,2023-11-22,60,-0.014964381942877414,-0.06136201594512314,0.03185086703579747,-1.9265414620003227,-1.7505293860301323,-0.01935958024020412,-3.1695943395349233,0.5,0.63239204986346
2023-11-23,2024-02-23,60,0.011740216529009029,0.05024314757732462,0.06577184491692832,0.7639005358718935,0.8800947683974484,-0.01568660285458634,3.2029336143124754,0.6,1.160392323779347
2024-02-26,2024-05-24,60,-0.019017131681768218,-0.07747535579662124,0.08994073317979905,-0.8614045389394539,-0.8859482285987269,-0.05296043872523448,-1.4628911251769132,0.5,0.8389012774980084
2024-05-27,2024-08-19,60,-0.008209748856326415,-0.03403073748627483,0.021480957247354913,-1.584228165179429,-2.319520576430913,-0.014950194908031067,-2.27627383426245,0.5333333333333333,0.7462857782423027
2024-08-20,2024-11-20,60,-0.0030495264989809368,-0.01274565753131296,0.013579953133722265,-0.9385641766069465,-0.9409734628711255,-0.011537950957037135,-1.1046725349044086,0.5666666666666667,0.8373292307531015
2024-11-21,2025-02-21,60,0.008247725110982262,0.035100344965161456,0.026132068825860014,1.343190437736278,1.2184943021867418,-0.011359828134548167,3.0898658456295,0.6166666666666667,1.4232370032546269
2025-02-24,2025-05-22,60,0.025499988053430123,0.11155196437008552,0.07091281996036042,1.5730860009860275,1.5187669742820886,-0.02051151022626929,5.438505655581608,0.6,1.361697940142688
2025-05-23,2025-08-15,60,-0.18168017889616217,-0.5691988075348927,0.5175734747214942,-1.099744935424247,-0.7058166288070529,-0.24733857176402296,-2.3012941470283304,0.6166666666666667,0.5221571369706395
2025-08-18,2025-11-17,60,0.038790926730444486,0.17332471864221777,0.17960600026815127,0.9650274399710724,1.2313861484204864,-0.07347459675377144,2.358974751818846,0.55,1.29841045953084
2025-11-18,2026-02-11,60,0.03692224347926598,0.16448527561127335,0.1790158094873645,0.9188310020343943,1.2906886342458959,-0.08467265854123673,1.9426019974460444,0.5166666666666667,1.2232662937744267
2026-02-12,2026-05-20,60,0.001970120920201879,0.008300628420136569,0.0322140373950508,0.2576711611259207,0.29335146634755466,-0.014954320126000953,0.555065583068824,0.6166666666666667,1.0529788965070912
