date,turnover,cost,holdings,leverage,reason
2020-09-17,0.010000016954210128,5.000008477105064e-06,5,0.7546666463216146,vix_resize
2020-09-18,0.009333292643229213,4.666646321614606e-06,5,0.7453333536783854,vix_resize
2020-09-21,0.01399998135036884,6.9999906751844195e-06,5,0.7593333350287543,vix_resize
2020-09-22,0.0433333502875434,2.16666751437717e-05,5,0.715999984741211,vix_resize
2020-09-23,0.020444446139865485,1.0222223069932742e-05,5,0.7364444308810764,vix_resize
2020-09-24,0.038222206963433036,1.911110348171652e-05,5,0.6982222239176433,vix_resize
2020-09-25,0.0015555487738715124,7.777743869357562e-07,5,0.6997777726915148,vix_resize
2020-09-28,0.0473333570692272,2.36666785346136e-05,5,0.7471111297607421,vix_resize
2020-09-29,0.004222191704644218,2.111095852322109e-06,5,0.7513333214653862,vix_resize
2020-09-30,1.201066648695204,0.000600533324347602,5,0.7495555453830295,monthly_rebalance
2020-10-01,0.002222230699327199,1.1111153496635994e-06,5,0.7473333146837023,vix_resize
2020-10-02,0.007333331637912471,3.6666658189562357e-06,5,0.7399999830457898,vix_resize
2020-10-05,0.020666631062825486,1.0333315531412743e-05,5,0.7193333519829643,vix_resize
2020-10-06,0.0073333316379123326,3.6666658189561662e-06,5,0.712000020345052,vix_resize
2020-10-07,0.03377778795030387,1.6888893975151933e-05,5,0.6782222323947482,vix_resize
2020-10-08,0.03155555725097653,1.5777778625488264e-05,5,0.7097777896457248,vix_resize
2020-10-09,0.03777775234646272,1.888887617323136e-05,5,0.7475555419921874,vix_resize
2020-10-12,0.030222235785590384,1.5111117892795193e-05,5,0.7777777777777778,vix_resize
2020-10-13,0.0015555487738715124,7.777743869357562e-07,5,0.7762222290039062,vix_resize
2020-10-14,0.022222222222222088,1.1111111111111044e-05,5,0.7540000067816841,vix_resize
2020-10-15,0.007333331637912471,3.6666658189562357e-06,5,0.7466666751437717,vix_resize
2020-10-16,0.012666659884982695,6.333329942491347e-06,5,0.734000015258789,vix_resize
2020-10-19,0.00977778964572476,4.88889482286238e-06,5,0.7242222256130643,vix_resize
2020-10-20,0.03933334350585932,1.966667175292966e-05,5,0.6848888821072049,vix_resize
2020-10-21,0.00377777947319885,1.888889736599425e-06,5,0.6811111026340061,vix_resize
2020-10-22,0.01555557250976558,7.77778625488279e-06,5,0.6966666751437717,vix_resize
2020-10-23,0.01199997795952687,5.999988979763435e-06,5,0.7086666531032986,vix_resize
2020-10-26,0.012444474962022556,6.222237481011278e-06,5,0.7211111280653212,vix_resize
2020-10-27,0.27888887193467893,0.00013944443596733947,5,1.0,vix_resize
