signal_date,execution_date,action,code,rank_benefit
2024-08-08,2024-08-09,sell,159801,0.4693877551020408
2024-08-08,2024-08-09,buy,512800,0.4693877551020408
2024-08-22,2024-08-23,sell,512880,0.10204081632653061
2024-08-22,2024-08-23,buy,518880,0.10204081632653061
2024-09-05,2024-09-06,sell,512800,0.1428571428571429
2024-09-05,2024-09-06,buy,512200,0.1428571428571429
2024-09-30,2024-10-08,sell,512200,0.7959183673469388
2024-09-30,2024-10-08,buy,516160,0.7959183673469388
2024-10-14,2024-10-15,sell,518880,0.26530612244897955
2024-10-14,2024-10-15,buy,512880,0.26530612244897955
2024-10-28,2024-10-29,sell,516160,0.1428571428571429
2024-10-28,2024-10-29,buy,159995,0.1428571428571429
2024-11-11,2024-11-12,sell,512880,0.12244897959183676
2024-11-11,2024-11-12,buy,512980,0.12244897959183676
2024-11-18,2024-11-19,sell,159995,0.326530612244898
2024-11-18,2024-11-19,buy,512720,0.326530612244898
2024-12-02,2024-12-03,sell,512980,0.12244897959183676
2024-12-02,2024-12-03,buy,512200,0.12244897959183676
2024-12-09,2024-12-10,sell,512720,0.5102040816326531
2024-12-09,2024-12-10,buy,515210,0.5102040816326531
2024-12-23,2024-12-24,sell,512200,0.30612244897959184
2024-12-23,2024-12-24,buy,512980,0.30612244897959184
2025-01-07,2025-01-08,sell,515210,0.9183673469387755
2025-01-07,2025-01-08,buy,512690,0.9183673469387755
2025-01-14,2025-01-15,sell,512980,0.9591836734693877
2025-01-14,2025-01-15,buy,588200,0.9591836734693877
2025-02-05,2025-02-06,sell,512690,0.7346938775510203
2025-02-05,2025-02-06,buy,159985,0.7346938775510203
2025-02-26,2025-02-27,sell,588200,0.20408163265306123
2025-02-26,2025-02-27,buy,588000,0.20408163265306123
2025-03-05,2025-03-06,sell,159985,0.18367346938775508
2025-03-05,2025-03-06,buy,512720,0.18367346938775508
2025-03-19,2025-03-20,sell,588000,0.4897959183673469
2025-03-19,2025-03-20,buy,512690,0.4897959183673469
2025-03-26,2025-03-27,sell,512720,0.22448979591836737
2025-03-26,2025-03-27,buy,512400,0.22448979591836737
2025-04-17,2025-04-18,sell,512690,0.673469387755102
2025-04-17,2025-04-18,buy,515210,0.673469387755102
2025-05-13,2025-05-14,sell,515210,0.9183673469387755
2025-05-13,2025-05-14,buy,515650,0.9183673469387755
2025-05-20,2025-05-21,sell,512400,0.5102040816326531
2025-05-20,2025-05-21,buy,159992,0.5102040816326531
2025-06-11,2025-06-12,sell,515650,0.3877551020408163
2025-06-11,2025-06-12,buy,159859,0.3877551020408163
2025-06-25,2025-06-26,sell,159992,0.30612244897959184
2025-06-25,2025-06-26,buy,512980,0.30612244897959184
2025-07-02,2025-07-03,sell,159859,0.5714285714285714
2025-07-02,2025-07-03,buy,515210,0.5714285714285714
2025-07-23,2025-07-24,sell,515210,0.8163265306122449
2025-07-23,2025-07-24,buy,159819,0.8163265306122449
2025-07-30,2025-07-31,sell,512980,0.8367346938775511
2025-07-30,2025-07-31,buy,159859,0.8367346938775511
2025-08-20,2025-08-21,sell,159859,0.34693877551020413
2025-08-20,2025-08-21,buy,588200,0.34693877551020413
2025-08-27,2025-08-28,sell,159819,0.2857142857142857
2025-08-27,2025-08-28,buy,588000,0.2857142857142857
2025-09-17,2025-09-18,sell,588000,0.10204081632653061
2025-09-17,2025-09-18,buy,159995,0.10204081632653061
2025-10-09,2025-10-10,sell,588200,0.5918367346938775
2025-10-09,2025-10-10,buy,515790,0.5918367346938775
2025-10-16,2025-10-17,sell,159995,0.4693877551020408
2025-10-16,2025-10-17,buy,512720,0.4693877551020408
2025-11-06,2025-11-07,sell,515790,0.10204081632653061
2025-11-06,2025-11-07,buy,515220,0.10204081632653061
2025-11-27,2025-11-28,sell,512720,0.7142857142857142
2025-11-27,2025-11-28,buy,512800,0.7142857142857142
2025-12-04,2025-12-05,sell,515220,0.16326530612244894
2025-12-04,2025-12-05,buy,512200,0.16326530612244894
2025-12-25,2025-12-26,sell,512200,0.30612244897959184
2025-12-25,2025-12-26,buy,512660,0.30612244897959184
2026-01-19,2026-01-20,sell,512800,0.3877551020408163
2026-01-19,2026-01-20,buy,515790,0.3877551020408163
2026-01-26,2026-01-27,sell,512660,0.12244897959183676
2026-01-26,2026-01-27,buy,512100,0.12244897959183676
2026-02-09,2026-02-10,sell,515790,0.24489795918367352
2026-02-09,2026-02-10,buy,510500,0.24489795918367352
2026-02-24,2026-02-25,sell,512100,0.346938775510204
2026-02-24,2026-02-25,buy,512720,0.346938775510204
2026-03-17,2026-03-18,sell,512720,0.18367346938775508
2026-03-17,2026-03-18,buy,512980,0.18367346938775508
2026-03-24,2026-03-25,sell,510500,0.5918367346938775
2026-03-24,2026-03-25,buy,515210,0.5918367346938775
2026-04-15,2026-04-16,sell,512980,0.5102040816326531
2026-04-15,2026-04-16,buy,512720,0.5102040816326531
2026-04-22,2026-04-23,sell,515210,0.16326530612244894
2026-04-22,2026-04-23,buy,159819,0.16326530612244894
2026-05-11,2026-05-12,sell,512720,0.22448979591836737
2026-05-11,2026-05-12,buy,512100,0.22448979591836737
2026-05-18,2026-05-19,sell,159819,0.20408163265306123
2026-05-18,2026-05-19,buy,510500,0.20408163265306123
2026-06-08,2026-06-09,sell,512100,0.9183673469387755
2026-06-08,2026-06-09,buy,515030,0.9183673469387755
2026-06-23,2026-06-24,sell,510500,0.9183673469387755
2026-06-23,2026-06-24,buy,512200,0.9183673469387755
2026-06-30,2026-07-01,sell,515030,0.10204081632653061
2026-06-30,2026-07-01,buy,510300,0.10204081632653061
2026-07-14,2026-07-15,sell,512200,0.2857142857142857
2026-07-14,2026-07-15,buy,159859,0.2857142857142857
2026-07-21,2026-07-22,sell,510300,0.7959183673469388
2026-07-21,2026-07-22,buy,512010,0.7959183673469388
