signal_date,execution_date,action,code,rank_benefit
2023-04-14,2023-04-17,buy,159995,0.14634146341463417
2023-04-28,2023-05-04,sell,512720,0.4390243902439024
2023-04-28,2023-05-04,buy,515180,0.4390243902439024
2023-05-10,2023-05-11,sell,159995,0.8837209302325582
2023-05-10,2023-05-11,buy,511260,0.8837209302325582
2023-05-31,2023-06-01,sell,515180,0.3023255813953488
2023-05-31,2023-06-01,buy,512980,0.3023255813953488
2023-06-21,2023-06-26,sell,511260,0.16279069767441856
2023-06-21,2023-06-26,buy,159819,0.16279069767441856
2023-07-07,2023-07-10,sell,512980,0.11627906976744184
2023-07-07,2023-07-10,buy,512660,0.11627906976744184
2023-07-14,2023-07-17,sell,159819,0.13953488372093026
2023-07-14,2023-07-17,buy,511010,0.13953488372093026
2023-07-28,2023-07-31,sell,512660,0.6744186046511628
2023-07-28,2023-07-31,buy,512880,0.6744186046511628
2023-08-04,2023-08-07,sell,511010,0.34883720930232553
2023-08-04,2023-08-07,buy,512200,0.34883720930232553
2023-08-25,2023-08-28,sell,512200,0.11627906976744184
2023-08-25,2023-08-28,buy,511260,0.11627906976744184
2023-09-01,2023-09-04,sell,512880,0.48837209302325585
2023-09-01,2023-09-04,buy,511010,0.48837209302325585
2023-09-22,2023-09-25,sell,511260,0.16279069767441856
2023-09-22,2023-09-25,buy,515220,0.16279069767441856
2023-10-09,2023-10-10,sell,511010,0.13953488372093015
2023-10-09,2023-10-10,buy,159859,0.13953488372093015
2023-11-06,2023-11-07,sell,515220,0.9545454545454546
2023-11-06,2023-11-07,buy,159992,0.9545454545454546
2023-11-27,2023-11-28,sell,159992,0.18181818181818177
2023-11-27,2023-11-28,buy,515220,0.18181818181818177
2023-12-04,2023-12-05,sell,159859,0.13636363636363635
2023-12-04,2023-12-05,buy,511260,0.13636363636363635
2024-01-02,2024-01-03,sell,515220,0.2272727272727273
2024-01-02,2024-01-03,buy,511010,0.2272727272727273
2024-01-30,2024-01-31,sell,511260,0.11363636363636365
2024-01-30,2024-01-31,buy,515220,0.11363636363636365
2024-02-21,2024-02-22,sell,511010,0.11363636363636365
2024-02-21,2024-02-22,buy,512800,0.11363636363636365
2024-02-28,2024-02-29,sell,515220,0.31818181818181823
2024-02-28,2024-02-29,buy,515180,0.31818181818181823
2024-03-13,2024-03-14,sell,512800,0.6363636363636364
2024-03-13,2024-03-14,buy,512980,0.6363636363636364
2024-03-20,2024-03-21,sell,515180,0.5909090909090908
2024-03-20,2024-03-21,buy,159998,0.5909090909090908
2024-04-03,2024-04-08,sell,512980,0.6363636363636365
2024-04-03,2024-04-08,buy,515650,0.6363636363636365
2024-04-12,2024-04-15,sell,159998,0.7272727272727273
2024-04-12,2024-04-15,buy,512400,0.7272727272727273
2024-04-26,2024-04-29,sell,515650,0.2272727272727273
2024-04-26,2024-04-29,buy,511380,0.2272727272727273
2024-05-08,2024-05-09,sell,512400,0.2272727272727273
2024-05-08,2024-05-09,buy,515650,0.2272727272727273
2024-05-22,2024-05-23,sell,511380,0.2727272727272727
2024-05-22,2024-05-23,buy,512800,0.2727272727272727
2024-05-29,2024-05-30,sell,515650,0.15909090909090906
2024-05-29,2024-05-30,buy,515180,0.15909090909090906
2024-06-13,2024-06-14,sell,512800,0.2727272727272727
2024-06-13,2024-06-14,buy,159995,0.2727272727272727
2024-06-20,2024-06-21,sell,515180,0.5681818181818182
2024-06-20,2024-06-21,buy,159801,0.5681818181818182
2024-07-04,2024-07-05,sell,159995,0.20454545454545459
2024-07-04,2024-07-05,buy,512800,0.20454545454545459
2024-07-11,2024-07-12,sell,159801,0.13636363636363635
2024-07-11,2024-07-12,buy,512400,0.13636363636363635
2024-08-01,2024-08-02,sell,512400,0.6590909090909092
2024-08-01,2024-08-02,buy,512660,0.6590909090909092
2024-08-22,2024-08-23,sell,512660,0.8888888888888888
2024-08-22,2024-08-23,buy,512200,0.8888888888888888
2024-09-05,2024-09-06,sell,512800,0.19999999999999996
