signal_date,execution_date,action,code,rank_benefit
2024-03-20,2024-03-21,buy,512720,0.9591836734693877
2024-03-27,2024-03-28,sell,159819,0.4591836734693877
2024-03-27,2024-03-28,buy,512400,0.4591836734693877
2024-04-12,2024-04-15,sell,512720,0.9081632653061225
2024-04-12,2024-04-15,buy,518880,0.9081632653061225
2024-05-08,2024-05-09,sell,512400,0.7959183673469388
2024-05-08,2024-05-09,buy,159985,0.7959183673469388
2024-05-15,2024-05-16,sell,518880,0.8571428571428572
2024-05-15,2024-05-16,buy,512200,0.8571428571428572
2024-05-29,2024-05-30,sell,159985,0.13265306122448983
2024-05-29,2024-05-30,buy,515220,0.13265306122448983
2024-06-13,2024-06-14,sell,512200,0.6632653061224489
2024-06-13,2024-06-14,buy,512480,0.6632653061224489
2024-06-20,2024-06-21,sell,515220,0.3163265306122449
2024-06-20,2024-06-21,buy,588200,0.3163265306122449
2024-07-04,2024-07-05,sell,512480,0.20408163265306123
2024-07-04,2024-07-05,buy,518850,0.20408163265306123
2024-07-11,2024-07-12,sell,588200,0.4285714285714285
2024-07-11,2024-07-12,buy,516520,0.4285714285714285
2024-07-25,2024-07-26,sell,518850,0.11224489795918369
2024-07-25,2024-07-26,buy,512800,0.11224489795918369
2024-08-01,2024-08-02,sell,516520,0.2755102040816326
2024-08-01,2024-08-02,buy,588200,0.2755102040816326
2024-08-15,2024-08-16,sell,512800,0.15306122448979587
2024-08-15,2024-08-16,buy,512880,0.15306122448979587
2024-08-22,2024-08-23,sell,588200,0.6428571428571428
2024-08-22,2024-08-23,buy,512200,0.6428571428571428
2024-09-05,2024-09-06,sell,512880,0.24489795918367352
2024-09-05,2024-09-06,buy,518880,0.24489795918367352
2024-09-12,2024-09-13,sell,512200,0.6632653061224489
2024-09-12,2024-09-13,buy,159985,0.6632653061224489
2024-09-30,2024-10-08,sell,518880,0.846938775510204
2024-09-30,2024-10-08,buy,159949,0.846938775510204
2024-10-14,2024-10-15,sell,159985,0.9591836734693877
2024-10-14,2024-10-15,buy,516160,0.9591836734693877
2024-11-04,2024-11-05,sell,159949,0.5816326530612245
2024-11-04,2024-11-05,buy,159801,0.5816326530612245
2024-11-11,2024-11-12,sell,516160,0.29591836734693877
2024-11-11,2024-11-12,buy,159998,0.29591836734693877
2024-11-25,2024-11-26,sell,159801,0.346938775510204
2024-11-25,2024-11-26,buy,512720,0.346938775510204
2024-12-09,2024-12-10,sell,159998,0.8163265306122449
2024-12-09,2024-12-10,buy,512980,0.8163265306122449
2024-12-16,2024-12-17,sell,512720,0.18367346938775508
2024-12-16,2024-12-17,buy,512100,0.18367346938775508
2024-12-30,2024-12-31,sell,512980,0.7857142857142857
2024-12-30,2024-12-31,buy,512800,0.7857142857142857
2025-01-07,2025-01-08,sell,512100,0.6428571428571428
2025-01-07,2025-01-08,buy,511260,0.6428571428571428
2025-02-05,2025-02-06,sell,512800,0.3571428571428571
2025-02-05,2025-02-06,buy,159985,0.3571428571428571
2025-02-12,2025-02-13,sell,511260,0.7857142857142857
2025-02-12,2025-02-13,buy,159998,0.7857142857142857
2025-02-26,2025-02-27,sell,159985,0.6326530612244898
2025-02-26,2025-02-27,buy,512720,0.6326530612244898
2025-03-05,2025-03-06,sell,159998,0.10204081632653061
2025-03-05,2025-03-06,buy,515030,0.10204081632653061
2025-03-19,2025-03-20,sell,512720,0.826530612244898
2025-03-19,2025-03-20,buy,512690,0.826530612244898
2025-03-26,2025-03-27,sell,515030,0.6836734693877551
2025-03-26,2025-03-27,buy,512400,0.6836734693877551
2025-04-10,2025-04-11,sell,512690,0.13265306122448983
2025-04-10,2025-04-11,buy,518850,0.13265306122448983
2025-04-17,2025-04-18,sell,512400,0.5408163265306123
2025-04-17,2025-04-18,buy,518880,0.5408163265306123
2025-05-13,2025-05-14,sell,518880,0.7244897959183674
2025-05-13,2025-05-14,buy,159949,0.7244897959183674
2025-05-20,2025-05-21,sell,518850,0.8877551020408163
2025-05-20,2025-05-21,buy,515030,0.8877551020408163
2025-06-04,2025-06-05,sell,159949,0.2142857142857143
2025-06-04,2025-06-05,buy,512800,0.2142857142857143
2025-06-11,2025-06-12,sell,515030,0.7244897959183674
2025-06-11,2025-06-12,buy,159859,0.7244897959183674
2025-07-02,2025-07-03,sell,159859,0.7857142857142857
2025-07-02,2025-07-03,buy,512400,0.7857142857142857
2025-07-09,2025-07-10,sell,512800,0.9591836734693877
2025-07-09,2025-07-10,buy,515790,0.9591836734693877
2025-07-30,2025-07-31,sell,515790,0.3571428571428571
2025-07-30,2025-07-31,buy,159859,0.3571428571428571
2025-08-20,2025-08-21,sell,159859,0.3571428571428571
2025-08-20,2025-08-21,buy,159819,0.3571428571428571
2025-08-27,2025-08-28,sell,512400,0.2142857142857143
2025-08-27,2025-08-28,buy,588200,0.2142857142857143
2025-09-17,2025-09-18,sell,159819,0.15306122448979587
2025-09-17,2025-09-18,buy,159949,0.15306122448979587
2025-10-16,2025-10-17,sell,159949,0.33673469387755106
2025-10-16,2025-10-17,buy,512480,0.33673469387755106
2025-10-23,2025-10-24,sell,588200,0.13265306122448983
2025-10-23,2025-10-24,buy,518850,0.13265306122448983
2025-11-06,2025-11-07,sell,512480,0.9081632653061225
2025-11-06,2025-11-07,buy,515220,0.9081632653061225
2025-11-13,2025-11-14,sell,518850,0.6632653061224489
2025-11-13,2025-11-14,buy,516090,0.6632653061224489
2025-11-27,2025-11-28,sell,515220,0.5408163265306123
2025-11-27,2025-11-28,buy,512800,0.5408163265306123
2025-12-04,2025-12-05,sell,516090,0.8877551020408163
2025-12-04,2025-12-05,buy,518880,0.8877551020408163
2025-12-18,2025-12-19,sell,512800,0.5612244897959184
2025-12-18,2025-12-19,buy,512660,0.5612244897959184
2025-12-25,2025-12-26,sell,518880,0.19387755102040816
2025-12-25,2025-12-26,buy,512400,0.19387755102040816
2026-01-26,2026-01-27,sell,512660,0.19387755102040816
2026-01-26,2026-01-27,buy,512980,0.19387755102040816
2026-02-24,2026-02-25,sell,512980,0.4591836734693877
2026-02-24,2026-02-25,buy,515220,0.4591836734693877
2026-03-03,2026-03-04,sell,512400,0.346938775510204
2026-03-03,2026-03-04,buy,515180,0.346938775510204
2026-03-24,2026-03-25,sell,515180,0.15306122448979587
2026-03-24,2026-03-25,buy,159985,0.15306122448979587
2026-03-31,2026-04-01,sell,515220,0.37755102040816324
2026-03-31,2026-04-01,buy,159859,0.37755102040816324
2026-04-15,2026-04-16,sell,159985,0.9285714285714286
2026-04-15,2026-04-16,buy,159819,0.9285714285714286
2026-04-22,2026-04-23,sell,159859,0.33673469387755106
2026-04-22,2026-04-23,buy,588200,0.33673469387755106
2026-05-25,2026-05-26,sell,159819,0.11224489795918369
2026-05-25,2026-05-26,buy,159801,0.11224489795918369
2026-06-08,2026-06-09,sell,588200,0.29591836734693877
2026-06-08,2026-06-09,buy,515220,0.29591836734693877
2026-06-30,2026-07-01,sell,515220,0.9591836734693877
2026-06-30,2026-07-01,buy,512480,0.9591836734693877
2026-07-21,2026-07-22,sell,512480,0.9591836734693877
2026-07-21,2026-07-22,buy,159859,0.9591836734693877
