,frozen_80_20_spy_dc,exp_80_20_vti_dc
2015-08-31,-0.007707708335803432,-0.0072260390755579
2015-09-01,-0.026470325796703442,-0.02607340815561924
2015-09-02,0.015141031907642023,0.015035212685378907
2015-09-03,0.0006172004477273508,0.0009935296403752237
2015-09-04,-0.01215339183444848,-0.011427081868902667
2015-09-08,0.020104712837942174,0.020208454699032253
2015-09-09,-0.010697621946250992,-0.010950189034108071
2015-09-10,0.004309610826747301,0.0040795982885162285
2015-09-11,0.0036796571618038067,0.0036733193501734544
2015-09-14,-0.002968746827504876,-0.0030631544370821606
2015-09-15,0.009955848353807452,0.010047956657186231
2015-09-16,0.006933437896943496,0.0067737069506515375
2015-09-17,-0.001798244415068151,-0.0010810347046458447
2015-09-18,-0.013073194565924484,-0.012678765973499552
2015-09-21,0.004177994985101474,0.00326455409560813
2015-09-22,-0.010384038300960175,-0.010718612886233103
2015-09-23,-0.0013227047132313265,-0.0016302147749632124
2015-09-24,-0.0028925034744410774,-0.0028603878792550887
2015-09-25,-0.00020734701998597062,-0.001618840694533308
2015-09-28,-0.020034348781889078,-0.02139979975544493
2015-09-29,0.0004684870510493378,-0.00016505590018549567
2015-09-30,0.014882813827419161,0.014813818373666044
2015-10-01,0.001907324166745794,0.0014404101582767615
2015-10-02,0.012436282049153802,0.012132011010674106
2015-10-05,0.013659304540691187,0.014170461175907824
2015-10-06,-0.0025367895495152395,-0.0023786206272600643
2015-10-07,0.00630239936264696,0.0069742235838536224
2015-10-08,0.006961324454407081,0.006665785597099305
2015-10-09,0.0005330626692312546,0.0011361070733906242
2015-10-12,0.001089698456199828,0.0004889410234237501
2015-10-13,-0.0049489296452653875,-0.0057618991134493315
2015-10-14,-0.003289115788990138,-0.00356661669028151
2015-10-15,0.011942541940223473,0.011749211801900772
2015-10-16,0.003553965625740552,0.0029905121255554114
2015-10-19,0.00034752059418661216,0.0008722837609024481
2015-10-20,-0.0013879206083719953,-0.0012822007182611618
2015-10-21,-0.004597077089917246,-0.0059116633553005895
2015-10-22,0.013616805613046744,0.011829313618921455
2015-10-23,0.008204310571717822,0.00779913425379033
2015-10-26,-0.0017274080468450803,-0.0016427130150240778
2015-10-27,-0.0012955359871136495,-0.002389655139975422
2015-10-28,0.008580927646890736,0.010000896488867263
2015-10-29,-0.0010739854797150008,-0.0018102761814406511
2015-10-30,-0.00325153999581691,-0.0028705886164025474
2015-11-02,0.009939789316220148,0.010988499102641014
2015-11-03,0.002406605391622063,0.002088347811738911
2015-11-04,-0.0025200701084598714,-0.0020158184712582906
2015-11-05,-0.0011339848368091656,-0.0012245438932681264
2015-11-06,-0.0010276471134625044,-0.0004607988906847328
2015-11-09,-0.008701022959940553,-0.009247406287372506
2015-11-10,0.0017819237609897345,0.0017346117863489498
2015-11-11,-0.0033156574627215885,-0.0036091188609422955
2015-11-12,-0.012085496627431913,-0.012856851727958796
2015-11-13,-0.010573242716396392,-0.010052061164211645
2015-11-16,0.01373791780551108,0.013205443898112847
2015-11-17,-0.0005481430757503958,-0.000951441589308466
2015-11-18,0.014559120348924504,0.014639316597977592
2015-11-19,-0.00040234884382193135,-0.0007598019685918
2015-11-20,0.003459850292600375,0.003991507465625855
2015-11-23,-0.0010729901771473148,-0.0009768313677042007
2015-11-24,0.0010814679851752552,0.002101739772314115
2015-11-25,2.9821957893383372e-05,0.0007402863088533219
2015-11-27,0.0011611975800431384,0.0014347865560452977
2015-11-30,-0.00353580051011414,-0.003633692080318174
2015-12-01,0.009157677607088365,0.009068931644972779
2015-12-02,-0.00906086145827174,-0.00925390026903956
2015-12-03,-0.013946511865746448,-0.014700936750655714
2015-12-04,0.018303496472936477,0.017419277907578735
2015-12-07,-0.004976644290355614,-0.006387929850104579
2015-12-08,-0.005299074357200529,-0.004728116548169059
2015-12-09,-0.007595432653218204,-0.008245561562406502
2015-12-10,0.0022998753382177275,0.002596822145498823
2015-12-11,-0.017020224193713164,-0.017240265411321266
2015-12-14,0.00405925047470761,0.002884562193409912
2015-12-15,0.00875651353923491,0.008928651951161692
2015-12-16,0.01292269953716927,0.012828764551910956
2015-12-17,-0.013222486729064776,-0.012778991480493008
2015-12-18,-0.015817238502594554,-0.015168363782072071
2015-12-21,0.007755736076353227,0.007512821049197593
2015-12-22,0.007634071970817492,0.007588933616155824
2015-12-23,0.01042205427476285,0.010509910947250902
2015-12-24,-0.0011548624498566086,-0.0008216294302620497
2015-12-28,-0.0018618757740326065,-0.0017824233496016805
2015-12-29,0.009575936965421462,0.009571593496740029
2015-12-30,-0.006534051401453944,-0.0068945882501913695
2015-12-31,-0.009136860508341916,-0.00888215177053101
2016-01-04,-0.012918755027195718,-0.013700585915830423
2016-01-05,0.001182837506885215,0.0016204208555002932
2016-01-06,-0.011082145870041171,-0.011712008095938153
2016-01-07,-0.02232434822883187,-0.022739364646370056
2016-01-08,-0.009590112488042368,-0.009931016199032593
2016-01-11,0.0011027572418287114,-0.00017922028019479175
2016-01-12,0.0076340174614881965,0.006653929195720498
2016-01-13,-0.023407336766345987,-0.024067810137499524
2016-01-14,0.015234120476759306,0.014345840918760379
2016-01-15,-0.020269580116317944,-0.01991525225195383
2016-01-19,0.0013202051657904335,-0.0005829535309850976
2016-01-20,-0.010538538349920246,-0.008172082989473162
2016-01-21,0.004604294456200375,0.0032574127692139966
2016-01-22,0.019246537808418264,0.01988230820057183
2016-01-25,-0.013559326687418483,-0.01460526149653052
2016-01-26,0.011790249938565655,0.013057993718469274
2016-01-27,-0.011187138701207812,-0.011583734666885082
2016-01-28,0.005583166255343975,0.0045968649842580535
2016-01-29,0.021612488519800764,0.021954512684512616
2016-02-01,-0.0010141822142100353,-0.0005624502429093292
2016-02-02,-0.013710177938173107,-0.014747502792166679
2016-02-03,0.004708107959086693,0.004722807826836939
2016-02-04,0.001513760734758629,0.0021557716168734255
2016-02-05,-0.015111676615348835,-0.016322308632068617
2016-02-08,-0.010044936326734933,-0.01170527086073494
2016-02-09,8.422384139268325e-05,-0.000982561469339105
2016-02-10,-0.00041355043853408274,0.0007888355159244131
2016-02-11,-0.009922865091708779,-0.00941798327879896
2016-02-12,0.015707387024377562,0.014771280541214028
2016-02-16,0.013203955941459011,0.014284195457691962
2016-02-17,0.012822716774720024,0.012993713617398074
2016-02-18,-0.002790256519681478,-0.002708538386344106
2016-02-19,-0.000374926188925262,0.00016490366266780357
2016-02-22,0.011483644404970262,0.01157560440729689
2016-02-23,-0.009924872137591757,-0.00946484723525335
2016-02-24,0.0036839711419094368,0.004124667893887369
2016-02-25,0.00996585459531938,0.009742888331778079
2016-02-26,-0.0023278218695469088,-0.00113180921593673
2016-02-29,-0.006089283946187196,-0.00619191225250213
2016-03-01,0.018003694917291292,0.018237845280351807
2016-03-02,0.004343551032709203,0.005199997410606972
2016-03-03,0.004882526526401765,0.005698666611225523
2016-03-04,0.0024471040285363845,0.0025971277887136823
2016-03-07,0.0011364811406513132,0.0021437638388662637
2016-03-08,-0.009212893977491888,-0.010412346505517067
2016-03-09,0.0031479702118271113,0.0030767797560961267
2016-03-10,0.0022411478694721932,0.0013630335113627434
2016-03-11,0.011163986487272959,0.011814831083472777
2016-03-14,-0.002301348347269705,-0.0022055599166708076
2016-03-15,-0.0012273931634816605,-0.002652932163944732
2016-03-16,0.0068935365126353565,0.0072718039182559265
2016-03-17,0.004676065564150179,0.005743832074968481
2016-03-18,0.002869576349473957,0.003275730129278576
2016-03-21,0.0004560063312079811,8.857526972888552e-05
2016-03-22,-0.00013361617303919715,6.623052489738155e-05
2016-03-23,-0.007567025038207998,-0.008813158826290468
2016-03-24,-0.0005718931960961183,-0.00044988728321588846
2016-03-28,0.0007051568474186976,0.0007745305996939235
2016-03-29,0.009244550837341747,0.010742902462774118
2016-03-30,0.0021078098308654146,0.0016585367101400348
2016-03-31,-0.0014763731829347982,-0.00044981735487107375
2016-04-01,0.006013275808084174,0.005600958002911738
2016-04-04,-0.003582357620584065,-0.004328921147630161
2016-04-05,-0.007689634827694259,-0.007467900401847027
2016-04-06,0.009218709963508442,0.009249331951191597
2016-04-07,-0.009344250852002623,-0.009356866460246372
2016-04-08,0.002279595227800202,0.0024318801933554623
2016-04-11,-0.0007635304868057414,-0.001112020008182124
2016-04-12,0.008397893740164808,0.008723327298766582
2016-04-13,0.008018975584731492,0.009317104432777747
2016-04-14,-0.001359234080915961,-0.001699175155831867
2016-04-15,-0.00030441889590856477,0.0002032863713757327
2016-04-18,0.006174876379691652,0.00590896085478554
2016-04-19,0.004405846604282571,0.004130218072668191
2016-04-20,0.00034792277551319866,0.00040737534482614417
2016-04-21,-0.004451883411811419,-0.004105447527732498
2016-04-22,-0.0012848934983819783,-0.0001594466979783272
2016-04-25,-0.001262045310463289,-0.0018312243422825669
2016-04-26,0.0017354227015853542,0.002724078635993199
2016-04-27,0.0021396519368309663,0.0024400838567182116
2016-04-28,-0.00628831625643197,-0.00619954193459088
2016-04-29,-0.0029237576161357695,-0.00327742183281845
2016-05-02,0.006821374448868245,0.00667970635055043
2016-05-03,-0.008058683973525094,-0.009146881869372825
2016-05-04,-0.005630818085129785,-0.00588022364733759
2016-05-05,-0.00028802181437216363,-0.000437538544145577
2016-05-06,0.0042043400740422905,0.00418353402561984
2016-05-09,-0.001317359615044267,-0.0011403764011081341
2016-05-10,0.011460504171529528,0.01102893137163914
2016-05-11,-0.007480295830645312,-0.007293509998403747
2016-05-12,-0.0005237722403147794,-0.0010601520953296474
2016-05-13,-0.007389858744122346,-0.007329910996263056
2016-05-16,0.008960987709486655,0.009036527314517184
2016-05-17,-0.008055603835654268,-0.007795605651366367
2016-05-18,-0.0014780820940085706,-0.0017884324279497045
2016-05-19,-0.003303100244658153,-0.0036700867969881147
2016-05-20,0.0055524495339001724,0.00664691682276215
2016-05-23,-0.0015072158966964013,-0.0014086307806477018
2016-05-24,0.009920516470089725,0.010242115190894498
2016-05-25,0.00583301081931118,0.006208530156063464
2016-05-26,-7.987210180359082e-05,-0.0004582628230567099
2016-05-27,0.0030441921903930583,0.0031964170532487904
2016-05-31,-0.0013315504353991093,-0.0001819941148180182
2016-06-01,0.001690537113004631,0.002212592849006001
2016-06-02,0.0027187204884773775,0.0029594414905240395
2016-06-03,-0.0026665306549685246,-0.0024990751907888356
2016-06-06,0.004601093278070689,0.0046897101589646545
2016-06-07,0.0014047546871329252,0.0017081319589913769
2016-06-08,0.0029337515820609954,0.003128974933742046
2016-06-09,-0.0012714009703712283,-0.00179629116424892
2016-06-10,-0.008531625172514568,-0.009198271658928937
2016-06-13,-0.006941953954985592,-0.007395911446715042
2016-06-14,-0.0017701979443967009,-0.001636174450954142
2016-06-15,-0.001254458086038579,-0.0009700532682535124
2016-06-16,0.002707730236735895,0.002663520519715146
2016-06-17,-0.00337367675495579,-0.003032091663331249
2016-06-20,0.005823077251582542,0.006115220630590901
2016-06-21,0.0025544715385495296,0.0020110424803644112
2016-06-22,-0.0014676817734613492,-0.001961317922812933
2016-06-23,0.011716398031016428,0.01233955145230601
2016-06-24,-0.03234661646040873,-0.032736094841828024
2016-06-27,-0.016126972569780032,-0.017714337202108677
2016-06-28,0.01622427215268759,0.01646519069039728
2016-06-29,0.01531769171116204,0.016023866345858173
2016-06-30,0.01227829652571958,0.012335110220899271
2016-07-01,0.00239988142809523,0.0022873934293858537
2016-07-05,-0.005651351143088279,-0.005857322408151999
2016-07-06,0.005989073016793056,0.006070395313612821
2016-07-07,-0.0009343145285644061,-0.0008115375824371496
2016-07-08,0.013996747360883546,0.014550498368147414
2016-07-11,0.002230343757348752,0.0027162534687739884
2016-07-12,0.004874306269792562,0.005724875909329675
2016-07-13,0.0007935758897550382,0.0004695707160111251
2016-07-14,0.004267204544879877,0.0036502441325672267
2016-07-15,-0.0015883586343150126,-0.001382275481871309
2016-07-18,0.002576010662597117,0.002669485247467929
2016-07-19,-0.0007802867308468354,-0.0015552014317643415
2016-07-20,0.0023142986511514143,0.003250312289720181
2016-07-21,-0.0018791857929132518,-0.002021789125522233
2016-07-22,0.003289765170977821,0.003528458723638506
2016-07-25,-0.00314145728438765,-0.003052532536672492
2016-07-26,0.0008384266100368131,0.0013335733905517565
2016-07-27,0.0006505588954568544,0.0005636289699944121
2016-07-28,0.0007507823742531339,0.0008359524555200505
2016-07-29,0.002484793389109741,0.00306443368255922
2016-08-01,-0.0005680970101751725,-0.0009817979117324959
2016-08-02,-0.005709457622016668,-0.006622838923081687
2016-08-03,0.002674605148166887,0.0033065756574761633
2016-08-04,0.001112427821621853,0.0011996086886142511
2016-08-05,0.006187180190228781,0.006276289550052028
2016-08-08,-0.0006117687086966584,-0.000635428279214434
2016-08-09,0.0009913316970789677,0.00122954069230512
2016-08-10,-0.002226256631440038,-0.002605088255623056
2016-08-11,0.003497565001611247,0.0038001199055395004
2016-08-12,-0.0008074752123841345,-0.000897291444410997
2016-08-15,0.0036405569540977067,0.004261258441100213
2016-08-16,-0.0044456120399612884,-0.004872930887022131
2016-08-17,0.0012347374137383405,0.0007316825609806621
2016-08-18,0.003006619442041081,0.0037126552054757016
2016-08-19,-0.002053497944481531,-0.002023468170201581
2016-08-22,4.413474113456051e-05,0.0002948847679219435
2016-08-23,0.00229268642355257,0.0028213774443249908
2016-08-24,-0.006020978236396657,-0.00641050305533929
2016-08-25,-0.00044048187910533665,-0.00039016113787951887
2016-08-26,-0.0018481388513559406,-0.0019880094857183004
2016-08-29,0.0046573513201767286,0.005093258396670164
2016-08-30,-0.0021413797893913844,-0.0021061580184361774
2016-08-31,-0.0030403463179537794,-0.003051412769589823
2016-09-01,0.0004305769975824437,0.0008234194546313579
2016-09-02,0.006085253422525194,0.006560655846652419
2016-09-06,0.004242215274973227,0.004104798515749864
2016-09-07,0.00042477648388278283,0.0015630866975343439
2016-09-08,-0.002231665744007361,-0.0024629336041074646
2016-09-09,-0.02547371415643204,-0.026243713715303645
2016-09-12,0.013729660130488265,0.013413242349501454
2016-09-13,-0.01593963488381427,-0.01695435779086847
2016-09-14,7.45486190307787e-05,0.0004486962861583344
2016-09-15,0.010771910655190519,0.011002862702971395
2016-09-16,-0.0039143862859554075,-0.0040207011699106565
2016-09-19,0.0016611441084591117,0.002678781729488733
2016-09-20,-0.0003514272180598521,-0.000753351363429422
2016-09-21,0.012852006221473112,0.013043132466127361
2016-09-22,0.006921472650027527,0.007719017868073908
2016-09-23,-0.0064054492948862896,-0.00660243472879618
2016-09-26,-0.00870135748518861,-0.008552788454769122
2016-09-27,0.006417117117501136,0.006021079859274836
2016-09-28,0.005719488917394134,0.006437349496935308
2016-09-29,-0.010362191204625448,-0.010941400041369809
2016-09-30,0.00785427812687447,0.008118570218977461
2016-10-03,-0.0016825236277618117,-0.002202296256567793
2016-10-04,-0.005230643456234474,-0.004756890376754419
2016-10-05,0.00540988446959847,0.004983343388740092
2016-10-06,0.0005090447876379467,0.00024105352266382555
2016-10-07,-0.0033036959914707676,-0.003588121118968324
2016-10-10,0.005483360273534865,0.005658810934420666
2016-10-11,-0.01339611324488278,-0.013945793735045753
2016-10-12,0.0008584200886748605,0.0007572190622479824
2016-10-13,-0.0035829341607551027,-0.0038041075944843295
2016-10-14,0.0008091722312702832,0.00017658376970728363
2016-10-17,-0.003238770440689498,-0.0027285857297037366
2016-10-18,0.007673835845840472,0.00735831927191677
2016-10-19,0.0026522000194382,0.0030712226067548753
2016-10-20,-0.0017428298512443096,-0.0017760685562482447
2016-10-21,0.0007762966910157877,0.00011114483620043862
2016-10-24,0.005100565137878777,0.005705262400711009
2016-10-25,-0.0030765129420303517,-0.003803219133670233
2016-10-26,-0.0030178276246046413,-0.003814157001602381
2016-10-27,-0.0033493604676929634,-0.003917810559534974
2016-10-28,-0.0035502991083407377,-0.003823892975167265
2016-10-31,0.0007450823097553295,0.0012221446711739971
2016-11-01,-0.007284425151296182,-0.0074394639648049385
2016-11-02,-0.00676649798830521,-0.007502727675338272
2016-11-03,-0.004886930857588612,-0.0047284396696379745
2016-11-04,-0.002290237673246076,-0.0019330313362498908
2016-11-07,0.023380256871852457,0.023414239503488067
2016-11-08,0.004737242587446511,0.004578917872860389
2016-11-09,0.006335385758304234,0.007778907308514271
2016-11-10,-0.002517934146961676,-0.0017028239476586048
2016-11-11,-0.0036384874481818932,-0.001507348366030259
2016-11-14,-0.000863863892294836,0.0005900397590330344
2016-11-15,0.009497423060060206,0.009485957853105353
2016-11-16,-0.0017092601015741506,-0.0013433430640745758
2016-11-17,0.004868758234124371,0.0048127832771192374
2016-11-18,-0.002387452645091448,-0.0020846630388928647
2016-11-21,0.008066528080991488,0.008055602909383031
2016-11-22,0.002960724117026059,0.0037213458188096295
2016-11-23,-0.0009332962158933532,-0.00024502535833894603
2016-11-25,0.0038240376014081257,0.003936594559514273
2016-11-28,-0.0034831327651940304,-0.0043368170536179475
2016-11-29,0.0019615703686979738,0.0015252910407476785
2016-11-30,-0.002961385515568249,-0.0029360306782086343
2016-12-01,-0.004374416699312156,-0.004738773491993675
2016-12-02,0.0003251516552779665,-7.532600215826024e-05
2016-12-05,0.006518551615042335,0.0072890797053176476
2016-12-06,0.0036352203522868167,0.0051678590186930665
2016-12-07,0.011438057572636618,0.010879364828751592
2016-12-08,0.0035299434120232846,0.004465240811602334
2016-12-09,0.00502822546281495,0.004520981091764631
2016-12-12,-0.0019976392100994446,-0.0031279896592287474
2016-12-13,0.005370748070769415,0.004687068094191715
2016-12-14,-0.00785583182977957,-0.008467746272748168
2016-12-15,0.004040202852887487,0.004043510273230778
2016-12-16,-0.001769679011337766,-0.0014364216129361452
2016-12-19,0.0024180770825756983,0.0029372050450689915
2016-12-20,0.003910254347308728,0.0042409146062367346
2016-12-21,-0.00285691818246614,-0.0028897663156469246
2016-12-22,-0.0022656631745994974,-0.0029432452627446873
2016-12-23,0.001702934002193901,0.0017703434621101355
2016-12-27,0.0024547055765137605,0.0024624767829082407
2016-12-28,-0.007636332362022458,-0.0076734252090658655
2016-12-29,-6.747001549487486e-05,0.00017992714115098175
2016-12-30,-0.0033509740225215693,-0.003398801494656023
2017-01-03,0.006669271924404796,0.006653871142907242
2017-01-04,0.00642193081037017,0.0077899869182720405
2017-01-05,-0.0018135147291994838,-0.0027491257685541065
2017-01-06,0.0025178834062940967,0.0021885854549517636
2017-01-09,-0.0032971566922800903,-0.0037275329004863413
2017-01-10,0.0009339106154601207,0.001550390533655566
2017-01-11,0.0024589984833772952,0.0027308966063360977
2017-01-12,-0.002778978293635248,-0.0028863882345173232
2017-01-13,0.0025597922585970934,0.0027073451521052562
2017-01-17,-0.0041808143621651864,-0.004910976075987505
2017-01-18,0.0020731255269435867,0.0021562813110041377
2017-01-19,-0.0037769393637061338,-0.0039594493301278845
2017-01-20,0.003476923081433281,0.003284425077502373
2017-01-23,-0.002520460951735204,-0.002560255763093389
2017-01-24,0.006656488765851476,0.007770754866928043
2017-01-25,0.007887053377743381,0.007838888094833752
2017-01-26,-0.0012145384700802176,-0.0015262539159738076
2017-01-27,-0.0016435898340886991,-0.0016717471540419473
2017-01-30,-0.006317367718116163,-0.006772464445822546
2017-01-31,0.0006107789646379703,0.0013629154630475648
2017-02-01,-0.0002983604356203928,-0.0006832791252349369
2017-02-02,0.0006187567740567836,0.0006364856954327314
2017-02-03,0.00766681056921259,0.008210530813372063
2017-02-06,-0.002419009693760299,-0.0028802333946860385
2017-02-07,-0.0007734483882048227,-0.0008761046437347875
2017-02-08,0.001659052049000076,0.001491210455942893
2017-02-09,0.0066750397715118264,0.0072053695141159006
2017-02-10,0.004821977112578791,0.005025224412576823
2017-02-13,0.005002215328143345,0.004663669344980137
2017-02-14,0.0036843521229481205,0.0034179106570955686
2017-02-15,0.005519731072701118,0.005722146912158022
2017-02-16,-0.0012393524904473763,-0.0012839842789652556
2017-02-17,0.0008716120381680348,0.0007992009373031018
2017-02-21,0.006361746652677747,0.006346051168829848
2017-02-22,-0.0008995435183791645,-0.001238315875824092
2017-02-23,1.3622425289904665e-06,-0.001131278452964868
2017-02-24,-0.00010927407758780632,0.00018972735580165007
2017-02-27,0.001818212615330983,0.002338534591315733
2017-02-28,-0.0045790163491720715,-0.005364494645624596
2017-03-01,0.014615411514705513,0.0141895813676022
2017-03-02,-0.00797300284225062,-0.00805529411697923
2017-03-03,0.0012846019436186019,0.0014332821602590308
2017-03-06,-0.0029137409783499104,-0.003659932505509467
2017-03-07,-0.0029155504203580043,-0.0030776436568356494
2017-03-08,-0.0031402983116438302,-0.0038870382905423443
2017-03-09,-0.00023821649716707647,-0.0008574084893881453
2017-03-10,0.004081723545792471,0.0041731316163157285
2017-03-13,0.0019051697735779527,0.0020911620414977962
2017-03-14,-0.004101383982145823,-0.003922301658625049
2017-03-15,0.010796586188639124,0.011105503839279463
2017-03-16,-0.0007637539517844516,-0.0001677349744518609
2017-03-17,-0.0011060478500076077,-0.00015789737968376907
2017-03-20,-0.00033997809060180026,-0.0013552466421024258
2017-03-21,-0.014285079242765442,-0.015200547933539012
2017-03-22,0.002384398263109877,0.0015632473109995048
2017-03-23,-0.00022088472204714318,0.00036780279989999674
2017-03-24,-0.00023305039330824285,0.00042788854839833637
2017-03-27,-0.0009112388511193005,-0.0010223370215192596
2017-03-28,0.006854128577761177,0.006631937589151949
2017-03-29,0.0012225352643127408,0.0019307602912538415
2017-03-30,0.002730799079160351,0.0031568072025013215
2017-03-31,-0.002452635447218854,-0.0019728584723497145
2017-04-03,-0.001661656839696013,-0.002248661282597775
2017-04-04,0.0006178752604680038,0.0005045146028442527
2017-04-05,-0.0036703993626333144,-0.004529788928062994
2017-04-06,0.0030032024618164123,0.0032753299635075784
2017-04-07,-0.0008838310746115519,-0.0006636482208589479
2017-04-10,0.0002223745577231151,0.0007390353854566324
2017-04-11,-5.112524904885571e-05,0.0006363456579966064
2017-04-12,-0.004515155219478351,-0.00510912116208605
2017-04-13,-0.006699772366918589,-0.006954155580949029
2017-04-17,0.009113087400002474,0.00898502867143296
2017-04-18,-0.0035366284420073058,-0.002874141336884151
2017-04-19,-0.0018549892351902076,-0.001049160430055207
2017-04-20,0.008823438929880646,0.008899733665497145
2017-04-21,-0.0028756167572023487,-0.0028999108194853853
2017-04-24,0.011205449630801745,0.01088178656766452
2017-04-25,0.006347867808578012,0.006672050090165871
2017-04-26,-0.00036060729793209174,0.0003381282038267375
2017-04-27,0.000321308702384926,0.0004309632641240958
2017-04-28,-0.002661166031221618,-0.0035837063419790873
2017-05-01,0.0032866408732330826,0.003358276644923464
2017-05-02,0.000962546326430247,0.000660794757024985
2017-05-03,-0.0020055465515181783,-0.002986305344857654
2017-05-04,-9.128933938727939e-05,-0.0004434167961144042
2017-05-05,0.004090156227427355,0.004917274706380181
2017-05-08,-0.0005375499130394258,-0.0016368554242733868
2017-05-09,0.0007367572693697699,0.0012115438173581961
2017-05-10,0.002284844369486616,0.002602717371208452
2017-05-11,-0.0017622216270447024,-0.002462394959411263
2017-05-12,-0.0005729973801566369,-0.0007971644495962105
2017-05-15,0.005662340208188544,0.005544572842151508
2017-05-16,-0.00021866073175378362,5.971836496534435e-05
2017-05-17,-0.018256982109625796,-0.018458338382062
2017-05-18,0.0022627775340861803,0.0014171673794944554
2017-05-19,0.007395449038964786,0.007920612180781305
2017-05-22,0.004877469642332477,0.005065094165969575
2017-05-23,0.0018222632266839621,0.0014175652676263195
2017-05-24,0.00266985835981568,0.0031406689784337473
2017-05-25,0.005187709719266298,0.004729978001320578
2017-05-26,0.00025571014152190317,0.0002921506450129785
2017-05-30,-0.0007794958985664736,-0.001373729548302727
2017-05-31,-0.0009650581090772659,-0.0010244169496554823
2017-06-01,0.007485873020545886,0.008552287562180473
2017-06-02,0.004118705393492328,0.004079913967758687
2017-06-05,-0.0006107941932309014,-0.001041562001398677
2017-06-06,-0.00288198965424773,-0.0023684841118135624
2017-06-07,0.0017991849646304737,0.001215403283968275
2017-06-08,0.00069317805004947,0.0017064636561425763
2017-06-09,-0.004390865103520592,-0.0038151695592183567
2017-06-12,-0.0010636001773510983,-0.0010270556381105854
2017-06-13,0.005186990022801185,0.005237718577868367
2017-06-14,-0.0015156850591622195,-0.0016463405512787688
2017-06-15,-0.002852430947993501,-0.003096233250517866
2017-06-16,6.056127532354515e-05,-0.0006247661197871235
2017-06-19,0.008986894516100486,0.008841610698298141
2017-06-20,-0.007376942613312377,-0.007430352871792845
2017-06-21,0.0011722938357956014,0.0004405429356826307
2017-06-22,-1.8986306169188605e-05,0.0006640014614822443
2017-06-23,0.0017092014894391717,0.002741963424027316
2017-06-26,0.0011195489611459108,0.0011689482579894219
2017-06-27,-0.009311741613360604,-0.009451391062091996
2017-06-28,0.009186805423531098,0.009567966055381107
2017-06-29,-0.00989781254978185,-0.009252284892094165
2017-06-30,0.0023184572888701794,0.0019210286338102178
2017-07-03,0.000529654566323945,0.0011015290271362056
2017-07-05,0.002880521106268852,0.001929046434357773
2017-07-06,-0.008824137747039485,-0.009387613243251491
2017-07-07,0.006434919833261844,0.006810459431918282
2017-07-10,0.0016823380747178708,0.0014015351462197236
2017-07-11,4.157915631919319e-06,0.00040570594483296807
2017-07-12,0.00809023500166688,0.00779354173948732
2017-07-13,0.0018521199629036645,0.0017830485926715767
2017-07-14,0.005233977565339077,0.005067731460319403
2017-07-17,-0.00021500827468241558,-0.00011708785389912269
2017-07-18,0.00130656342838843,0.001389766792936087
2017-07-19,0.005391946650788082,0.005684144108578782
2017-07-20,0.0008193581197862732,0.0009669405160152356
2017-07-21,-0.0010116611863011827,-0.0013692154595054795
2017-07-24,7.506115890103525e-05,0.00033258413291157305
2017-07-25,0.001761945213223559,0.002463510462054519
2017-07-26,0.0009955236302070958,0.00039813659359353435
2017-07-27,-0.0017386620882336224,-0.0023777967771377085
2017-07-28,-0.0009236973865240806,-0.0013071031819262282
2017-07-31,-0.0006634644455776107,-0.0006514826373384297
2017-08-01,0.0025796528396628713,0.002437292556767312
2017-08-02,0.0006155391721440195,-0.0005285180476067297
2017-08-03,-0.0020810693055765216,-0.002356900478133861
2017-08-04,0.0017797317878661678,0.002027641340988473
2017-08-07,0.0021907228347769706,0.0022794395041048077
2017-08-08,-0.002656894950347333,-0.0028898916149195488
2017-08-09,-0.00041484884249265447,-0.0012662054716205962
2017-08-10,-0.01488784462230417,-0.01534243282290302
2017-08-11,0.001915476694475571,0.0022082709767682674
2017-08-14,0.009908260939380398,0.010166764310827504
2017-08-15,-0.00012272487067184202,-0.0007850141610236783
2017-08-16,0.0021866263797279185,0.0022490852188206457
2017-08-17,-0.015660568776299556,-0.015906402202140214
2017-08-18,-0.001034558635603444,-0.0011341980003346298
2017-08-21,0.0005227451610905654,0.0010557884935967544
2017-08-22,0.010384464464419851,0.010057932596435438
2017-08-23,-0.0031751904487972386,-0.0027260763899006335
2017-08-24,-0.0022759517716111513,-0.0016889548296431301
2017-08-25,0.002252629592211486,0.002302913738389778
2017-08-28,0.0003427378526180136,0.0006291460498225932
2017-08-29,0.000896976517580872,0.0002995587792200327
2017-08-30,0.004821764699652398,0.0052404904430814695
2017-08-31,0.006734062540986763,0.007376507853604864
2017-09-01,0.0016350996263231332,0.0023305937448796724
2017-09-05,-0.007408169324444669,-0.007822566759561889
2017-09-06,0.003756335692176971,0.003242381847093401
2017-09-07,0.0006297736799080189,0.00034800996015433845
2017-09-08,-0.002454545911823014,-0.0020838311124195875
2017-09-11,0.010845519373863733,0.010914400311158668
2017-09-12,0.0027590345348366906,0.0031283688442252824
2017-09-13,-0.0001471042232576436,-0.00015689599436713442
2017-09-14,-0.000642049085127594,-0.0006354899886495513
2017-09-15,0.0020895932009889263,0.0025085380357131484
2017-09-18,0.0014830811009648448,0.0017100209994978634
2017-09-19,0.0010614783162399167,0.0006330204604361956
2017-09-20,-0.00030735131170179787,0.0007071434505979358
2017-09-21,-0.002665769146271058,-0.002751390038182167
