end,start,dc_cagr,a_cagr,cagr_gap_dc_minus_a,dc_sharpe,a_sharpe,dc_sharpe_better,dc_dd,a_dd,dc_dd_better
2021-10-06,2018-10-05,0.1293328057174814,0.09124595051997786,0.038086855197503544,0.8471792345986336,0.5888361067163885,True,-0.17965586261447197,-0.22627295753383558,True
2021-11-04,2018-11-05,0.16288894123518038,0.14866013809496037,0.014228803140220014,1.0447044941461994,0.9069001151291229,True,-0.17965586261447175,-0.22627295753383536,True
2021-12-06,2018-12-06,0.14740537825838418,0.1460642135707586,0.0013411646876255734,0.9510733522674607,0.8862735669391035,True,-0.1796558626144723,-0.22627295753383547,True
2022-01-05,2019-01-08,0.1495264238488978,0.1655800353472363,-0.016053611498338505,0.9567300668348494,0.976674918856179,False,-0.1796558626144722,-0.2262729575338357,True
2022-02-04,2019-02-07,0.1348640282317517,0.14450972826680064,-0.009645700035048943,0.8684532574282529,0.8562474340259784,True,-0.17965586261447175,-0.22627295753383547,True
2022-03-08,2019-03-11,0.14569631386659165,0.15662050566920693,-0.01092419180261528,0.9260662818475583,0.9130988865874583,True,-0.17965586261447208,-0.2262729575338358,True
2022-04-06,2019-04-09,0.13152934269838523,0.1280716798030015,0.0034576628953837396,0.8459464623824627,0.7701278312683495,True,-0.17965586261447186,-0.2262729575338357,True
2022-05-06,2019-05-09,0.13106081900174327,0.1088291617856012,0.022231657216142064,0.8427624320478444,0.6706819173581013,True,-0.1796558626144722,-0.2262729575338357,True
2022-06-07,2019-06-10,0.13419579619552047,0.12272137369866543,0.011474422496855041,0.8610397751366926,0.7462164099629988,True,-0.17965586261447186,-0.2262729575338358,True
2022-07-08,2019-07-10,0.1326380588953533,0.11512576514620587,0.017512293749147423,0.8541373048776734,0.709564517246631,True,-0.1796558626144722,-0.22627295753383558,True
2022-08-08,2019-08-08,0.12646901727804494,0.10856642138401984,0.017902595894025097,0.8259414538893327,0.6784813080243607,True,-0.17965586261447208,-0.22627295753383525,True
2022-09-07,2019-09-09,0.11913587893246258,0.10151363242567424,0.01762224650678834,0.787986434410123,0.6433426379387621,True,-0.17965586261447197,-0.22627295753383558,True
2022-10-06,2019-10-08,0.12369205395098781,0.10599806455683902,0.01769398939414879,0.8152774849140335,0.6677880776421717,True,-0.17965586261447208,-0.2262729575338358,True
2022-11-04,2019-11-06,0.11623731446106333,0.09931606955747485,0.016921244903588484,0.7741221110177113,0.6334276971408949,True,-0.1796558626144723,-0.2262729575338357,True
2022-12-06,2019-12-06,0.11857052217818875,0.08771749855978928,0.030853023618399478,0.7885573472292852,0.5711812435825155,True,-0.1796558626144723,-0.2262729575338357,True
2023-01-06,2020-01-08,0.10204285334634133,0.06943980330510935,0.032603050041231985,0.6968692425069053,0.4693609519857648,True,-0.17965586261447175,-0.2262729575338357,True
2023-02-07,2020-02-07,0.09130388035828196,0.0601986931569487,0.031105187201333262,0.6376520836978282,0.4210267399903065,True,-0.17965586261447208,-0.22627295753383558,True
2023-03-09,2020-03-10,0.10696079151056548,0.08581797530888124,0.021142816201684234,0.746628712450704,0.5700585412040002,True,-0.12684973231931684,-0.21169279478375247,True
2023-04-10,2020-04-08,0.13066171763402679,0.100782687780691,0.029879029853335792,1.0274707513632506,0.7080322132062012,True,-0.09954560635434051,-0.2266676732666555,True
2023-05-09,2020-05-08,0.12341160529990236,0.09670209041486078,0.026709514885041585,0.9776852391906715,0.6850037762292237,True,-0.09954560635434007,-0.22666767326665616,True
2023-06-08,2020-06-09,0.09909282797466967,0.07771738296562858,0.021375445009041094,0.8039608441066426,0.5691952166853227,True,-0.10949286287931015,-0.22666767326665582,True
2023-07-11,2020-07-09,0.07629816662208966,0.06659988610851064,0.009698280513579016,0.647195948965576,0.5032425490094409,True,-0.10949286287930904,-0.2266676732666566,True
2023-08-09,2020-08-07,0.04440389341608553,0.03497141316200669,0.009432480254078834,0.4081854949778685,0.30385816144328753,True,-0.10949286287930937,-0.22666767326665638,True
2023-09-08,2020-09-08,0.04768452490476616,0.04200262689884049,0.005681898005925667,0.4423172270695101,0.3550429798460334,True,-0.11636474044393041,-0.22666767326665582,True
2023-10-09,2020-10-07,0.04548896307302708,0.0431493875042559,0.0023395755687711794,0.4334717521636102,0.3701209543876916,True,-0.1276250911373905,-0.2266676732666555,True
2023-11-07,2020-11-05,0.033273306438768246,0.033432238060486785,-0.0001589316217185388,0.34380706095914004,0.3071080660070149,True,-0.1276250911373904,-0.2266676732666567,True
2023-12-07,2020-12-07,0.011717494489699165,0.04291768789043848,-0.031200193400739318,0.16005892105783817,0.3763449205777811,False,-0.12762509113739295,-0.2266676732666566,True
2024-01-09,2021-01-07,0.012311846213962419,0.04275220490951748,-0.03044035869555506,0.1653544497978674,0.3751944703191914,False,-0.12762509113739107,-0.22666767326665505,True
2024-02-08,2021-02-08,-0.002765964017098388,0.035714884276282444,-0.03848084829338083,0.027931662395952326,0.3287732073133516,False,-0.12762509113739073,-0.22666767326665715,True
2024-03-11,2021-03-10,0.012172336379924431,0.05124258051139918,-0.03907024413147475,0.16920508584830002,0.45255762175307157,False,-0.12762509113739107,-0.2266676732666565,True
2024-04-10,2021-04-09,0.007353993870852227,0.0437229730026889,-0.036368979131836676,0.12409289661208006,0.4047463345644633,False,-0.12762509113738985,-0.22666767326665516,True
2024-05-09,2021-05-10,0.0030658472511058132,0.03659955643182644,-0.03353370918072063,0.08005477068822028,0.3486248779456017,False,-0.12762509113739173,-0.22666767326665715,True
2024-06-10,2021-06-09,-0.0018870398386431342,0.04739900873633229,-0.04928604857497543,0.02768921684554585,0.43262636437923524,False,-0.1276250911373913,-0.2266676732666567,True
2024-07-11,2021-07-09,0.029351950891150613,0.0668003966118238,-0.037448445720673185,0.3550917970473454,0.5788484483334346,False,-0.12762509113739096,-0.22666767326665582,True
2024-08-09,2021-08-09,0.01144523040108747,0.04063584422472766,-0.029190613823640188,0.16697410151858677,0.3744797509093063,False,-0.1276250911373914,-0.22666767326665693,True
2024-09-10,2021-09-08,0.012842657642436528,0.041867008077518086,-0.02902435043508156,0.18074576310336504,0.38254211295460927,False,-0.1276250911373913,-0.22666767326665582,True
2024-10-09,2021-10-07,0.047766114512519886,0.07408637497909965,-0.02632026046657976,0.5408603871547346,0.6255433250044156,False,-0.1276250911373905,-0.22666767326665693,True
2024-11-07,2021-11-05,0.03938709455107947,0.05534560736801386,-0.01595851281693439,0.4506374585007363,0.487572141454457,False,-0.12762509113739173,-0.22666767326665693,True
2024-12-09,2021-12-07,0.04857439466764846,0.05928879944956611,-0.010714404781917652,0.54613457835274,0.5213414833199801,True,-0.11256355830842424,-0.22666767326665604,True
2025-01-10,2022-01-06,0.03261639656026172,0.04133636207160696,-0.00871996551134524,0.38030965231873487,0.38892445616949334,False,-0.10538402089147447,-0.20564006813288527,True
2025-02-11,2022-02-07,0.05781977279529005,0.07869295799668041,-0.020873185201390365,0.6360451531307467,0.6919099551432494,False,-0.09472579625147237,-0.17693068679825397,True
2025-03-13,2022-03-09,0.04687756853388447,0.060650725674987305,-0.013773157141102832,0.5163230467712162,0.5504150590009591,False,-0.08249669313884711,-0.16581206720398756,True
2025-04-11,2022-04-07,0.07261123983208195,0.08626965298849454,-0.013658413156412585,0.7569172714710966,0.7103169558514464,True,-0.07851494886614863,-0.15241694110159631,True
2025-05-13,2022-05-09,0.08141013853384726,0.12311224583532754,-0.04170210730148027,0.8192036973477643,0.9676762895589203,False,-0.07777445543055539,-0.10949847049390637,True
2025-06-12,2022-06-08,0.10181736634576821,0.14430643168806379,-0.04248906534229557,0.9870783605505453,1.1024942136879265,False,-0.07777445543055561,-0.10949847049390626,True
2025-07-15,2022-07-11,0.098356365752726,0.14071196552728038,-0.04235559977455439,0.9514833588795555,1.0745198264551439,False,-0.0777744554305565,-0.10949847049390593,True
2025-08-13,2022-08-09,0.11202570010006507,0.1478483227953058,-0.035822622695240725,1.0553724030651206,1.1137548590175514,False,-0.07777445543055606,-0.10949847049390637,True
2025-09-12,2022-09-08,0.1188852040402153,0.1620762254290915,-0.043191021388876205,1.102589024856127,1.2018236169551417,False,-0.07777445543055561,-0.10949847049390615,True
2025-10-13,2022-10-07,0.14587379264955236,0.16866868242386035,-0.02279488977430799,1.2977442690719807,1.2270797749314422,True,-0.07777445543055617,-0.10949847049390604,True
2025-11-11,2022-11-07,0.15227207653204755,0.17983656078152843,-0.02756448424948088,1.2971606154597082,1.279967213389982,True,-0.07777445543055583,-0.10949847049390615,True
2025-12-11,2022-12-07,0.15928799572152585,0.1973153702896131,-0.03802737456808725,1.3312771725783015,1.3771428607120066,False,-0.07777445543055594,-0.10949847049390637,True
2026-01-13,2023-01-09,0.17432193818690767,0.22043174186187176,-0.04610980367496409,1.4134487562839242,1.536994841820112,False,-0.07777445543055606,-0.10949847049390615,True
2026-02-12,2023-02-08,0.20534741021858216,0.23701942168753254,-0.03167201146895038,1.5074670541502884,1.5463891935747183,False,-0.07777445543055606,-0.0988704265088236,True
2026-03-16,2023-03-10,0.2024399552395857,0.24968361300938957,-0.04724365776980388,1.4411536049920302,1.5888834067069484,False,-0.07777445543055606,-0.09887042650882338,True
2026-04-15,2023-04-11,0.20254571228887075,0.2459780623478771,-0.043432350059006364,1.3736087447678587,1.5355638927894557,False,-0.13937530671488274,-0.13937530671488274,False
2026-05-14,2023-05-10,0.19817396942646903,0.2467704366726664,-0.04859646724619737,1.3201433117039894,1.5177809491531964,False,-0.13937530671488274,-0.13937530671488296,True
2026-06-15,2023-06-09,0.2185999820835458,0.26731239986985766,-0.04871241778631186,1.3940768760382003,1.5850696979873082,False,-0.13937530671488274,-0.13937530671488285,True
2026-07-16,2023-07-12,0.20330929858942182,0.24120804536903107,-0.03789874677960925,1.2915153971265032,1.4397452622385056,False,-0.13937530671488296,-0.13937530671488296,False
