asof,portfolio_id,event,symbol,target_weight,lookthrough_targets,side,shares,price,notional,commission,spread_bps_cost,theoretical_weight,theoretical_shares,nav,cash,theoretical_weights,final_weights,order_notional,min_order_notional
2007-07-02,shadow_60_40_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}",BUY,11.086890707650724,106.38852497575786,1179.5179489543968,1.0,0.5897589744771985,0.6,720.1613447979456,,,,,,
2007-07-02,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}",,"{'SPY': 720.1215231095746, 'VWO': 934.9276672395335, 'QQQ': 624.0349604087244}",,,,,,,127690.65755978505,0.055434453538055095,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}","{'VWO': 0.2000065488522249, 'SPY': 0.5999864681647015, 'QQQ': 0.2000065488522249}",,
2007-08-01,shadow_60_40_dc,FILL,VWO,,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}",SELL,-26.962842008685016,27.487894204492594,741.1517485871823,1.0,0.3705758742935911,0.2,907.9648252308485,,,,,,
2007-08-01,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}",SELL,-10.076794893091801,40.651045069797505,409.6322433581801,1.0,0.20481612167909005,0.2,613.9581655156326,,,,,,
2007-08-01,shadow_60_40_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}",BUY,11.200211061917049,102.37617038203952,1146.6347159896236,1.0,0.5733173579948118,0.6,731.3628053543028,,,,,,
2007-08-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}",,"{'SPY': 731.3217341714916, 'VWO': 907.9648252308485, 'QQQ': 613.9581655156326}",,,,,,,124786.05657737689,0.05600105530947985,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}","{'VWO': 0.20000664931558504, 'SPY': 0.5999862525922851, 'QQQ': 0.20000664931558504}",,
2007-09-04,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}",SELL,-0.8287361707626815,103.97690153493042,86.16941922582662,1.0,0.04308470961291331,0.6,730.4929980007289,,,,,,
2007-09-04,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}",SELL,-10.744162244962354,41.97205751924836,450.9545957416965,1.0,0.22547729787084828,0.2,603.2140032706702,,,,,,
2007-09-04,shadow_60_40_dc,PARTIAL_FILL,VWO,,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}",BUY,19.548959786871492,27.29285555678797,533.5469357485401,1.0,0.26677346787427003,0.2,927.6468997175269,,,,,,
2007-09-04,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}",,"{'SPY': 730.4929980007289, 'VWO': 927.51378501772, 'QQQ': 603.2140032706702}",,,,,,,126587.1288729878,0.09774479893440002,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}","{'VWO': 0.19997688538159222, 'SPY': 0.6000167568480628, 'QQQ': 0.20000558561602094}",,
2007-10-01,shadow_60_40_dc,FILL,VWO,,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}",SELL,-60.77841715302145,31.007365756871003,1884.5786107874185,1.0,0.9422893053937093,0.2,866.7353678646986,,,,,,
2007-10-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}",BUY,15.218482177387386,108.11894927262323,1645.4063025432674,1.0,0.8227031512716337,0.6,745.7114801781163,,,,,,
2007-10-01,shadow_60_40_dc,PARTIAL_FILL,QQQ,,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}",BUY,5.307498067629543,44.15665148410335,234.36134242486972,1.0,0.11718067121243486,0.2,608.6326671639055,,,,,,
2007-10-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}",,"{'SPY': 745.7114801781163, 'VWO': 866.7353678646986, 'QQQ': 608.5215013382998}",,,,,,,134371.02065585635,0.02653749033817121,"{'SPY': 0.6, 'VWO': 0.2, 'QQQ': 0.2}","{'VWO': 0.20000726670543106, 'SPY': 0.6000218001162931, 'QQQ': 0.1999707356841271}",,
2007-11-01,shadow_60_40_dc,FILL,VWO,,"{'SPY': 0.6, 'VWO': 0.2, 'GLD': 0.2}",SELL,-44.439586117798626,33.76148347759059,1500.3463524670224,1.0,0.7501731762335112,0.2,822.2957817468999,,,,,,
2007-11-01,shadow_60_40_dc,FILL,QQQ,,"{'SPY': 0.6, 'VWO': 0.2, 'GLD': 0.2}",SELL,-608.5215013382998,46.92879447566951,28557.18047033092,3.0426075066914993,14.27859023516546,0.0,0.0,,,,,,
2007-11-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'VWO': 0.2, 'GLD': 0.2}",BUY,21.136843438523442,108.60788735199367,2295.6279111478807,1.0,1.1478139555739402,0.6,766.8483236166397,,,,,,
2007-11-01,shadow_60_40_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.6, 'VWO': 0.2, 'GLD': 0.2}",BUY,353.6234128770571,78.4000015258789,27724.076109147783,1.7681170643852855,13.86203805457389,0.2,354.1061850614444,,,,,,
2007-11-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'VWO': 0.2, 'GLD': 0.2}",,"{'SPY': 766.8483236166397, 'VWO': 822.2957817468999, 'GLD': 353.6234128770571}",,,,,,,138772.77790570937,0.999999999992724,"{'SPY': 0.6, 'VWO': 0.2, 'GLD': 0.2}","{'VWO': 0.20005310744736646, 'GLD': 0.1997803641863046, 'SPY': 0.6001593223420993}",,
2007-12-03,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'VWO': 0.2, 'GLD': 0.2}",SELL,-0.7904308082763691,104.9944429917948,82.99084243853153,1.0,0.04149542121926577,0.6,766.0578928083634,,,,,,
2007-12-03,shadow_60_40_dc,FILL,GLD,,"{'SPY': 0.6, 'VWO': 0.2, 'GLD': 0.2}",SELL,-7.1883765277282805,77.38999938964844,556.3084550934548,1.0,0.27815422754672736,0.2,346.4350363493288,,,,,,
2007-12-03,shadow_60_40_dc,PARTIAL_FILL,VWO,,"{'SPY': 0.6, 'VWO': 0.2, 'GLD': 0.2}",BUY,20.001358883709205,31.825905635194594,636.5613604085903,1.0,0.3182806802042951,0.2,842.41459014379,,,,,,
2007-12-03,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'VWO': 0.2, 'GLD': 0.2}",,"{'SPY': 766.0578928083634, 'VWO': 842.2971406306092, 'GLD': 346.4350363493288}",,,,,,,134049.39832780795,0.10000679441839111,"{'SPY': 0.6, 'VWO': 0.2, 'GLD': 0.2}","{'VWO': 0.19997754297225392, 'GLD': 0.20000542774585248, 'SPY': 0.6000162832375573}",,
2008-01-02,shadow_60_40_dc,FILL,GLD,,"{'SPY': 0.6, 'GLD': 0.2, 'VWO': 0.2}",SELL,-22.50420565894592,83.55999755859375,1880.4513699196127,1.0,0.9402256849598063,0.2,323.9308306903829,,,,,,
2008-01-02,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'GLD': 0.2, 'VWO': 0.2}",BUY,11.977256109559221,104.36929279848162,1250.0577498209893,1.0,0.6250288749104946,0.6,778.0351489179226,,,,,,
2008-01-02,shadow_60_40_dc,PARTIAL_FILL,VWO,,"{'SPY': 0.6, 'GLD': 0.2, 'VWO': 0.2}",BUY,19.92915261223938,31.386982716046848,625.5159685858174,1.0,0.3127579842929087,0.2,862.3848831382916,,,,,,
2008-01-02,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'GLD': 0.2, 'VWO': 0.2}",,"{'SPY': 778.0351489179226, 'VWO': 862.2262932428486, 'GLD': 323.9308306903829}",,,,,,,135333.41909566405,0.0996457630610621,"{'SPY': 0.6, 'GLD': 0.2, 'VWO': 0.2}","{'VWO': 0.19997042817786528, 'GLD': 0.20000720888096488, 'SPY': 0.6000216266428945}",,
2008-02-01,shadow_60_40_dc,FILL,GLD,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",SELL,-38.42579893721529,91.75,3525.567052489503,1.0,1.7627835262447515,0.2,285.5050317531676,,,,,,
2008-02-01,shadow_60_40_dc,FILL,VWO,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",SELL,-862.2262932428486,28.776676237575636,24812.006884174403,4.311131466214243,12.406003442087203,0.0,0.0,,,,,,
2008-02-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",BUY,21.807295136097764,98.25092500936576,2142.586919073848,1.0,1.0712934595369241,0.6,799.8424440540203,,,,,,
2008-02-01,shadow_60_40_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",BUY,358.87379326542896,72.88819284728433,26157.662251367034,1.794368966327145,13.078831125683516,0.2,359.38724284517787,,,,,,
2008-02-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",,"{'SPY': 799.8424440540203, 'GLD': 285.5050317531676, 'BIL': 358.87379326542896}",,,,,,,130939.00890477953,0.999999999996362,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}","{'GLD': 0.20005563569220627, 'SPY': 0.6001669070766188, 'BIL': 0.19976982008768074}",,
2008-03-03,shadow_60_40_dc,FILL,GLD,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",SELL,-19.456296329920008,97.5199966430664,1897.3779527803044,1.0,0.9486889763901523,0.2,266.0487354232476,,,,,,
2008-03-03,shadow_60_40_dc,FILL,BIL,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",SELL,-1.1883516047228113,72.53600164688332,86.19827395725028,1.0,0.04309913697862514,0.2,357.68544166070615,,,,,,
2008-03-03,shadow_60_40_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",BUY,20.873659046722782,94.83197558873371,1979.4903251663654,1.0,0.9897451625831827,0.6,820.7697337621271,,,,,,
2008-03-03,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",,"{'SPY': 820.7161031007431, 'GLD': 266.0487354232476, 'BIL': 357.68544166070615}",,,,,,,129720.37739355989,0.10436829523359847,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}","{'GLD': 0.20000768041748881, 'SPY': 0.5999838346014116, 'BIL': 0.20000768041748884}",,
2008-04-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",SELL,-18.477269366312612,95.63789676022566,1767.1271800662857,1.0,0.8835635900331428,0.6,802.2388337344305,,,,,,
2008-04-01,shadow_60_40_dc,FILL,BIL,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",SELL,-5.948800677637564,72.71011491561814,432.53798088113433,1.0,0.2162689904405672,0.2,351.7366409830686,,,,,,
2008-04-01,shadow_60_40_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",BUY,24.976639818162123,87.86000061035156,2194.447589668255,1.0,1.0972237948341277,0.2,291.08594819312174,,,,,,
2008-04-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",,"{'SPY': 802.2388337344305, 'GLD': 291.02537524140973, 'BIL': 351.7366409830686}",,,,,,,127868.86087318689,0.12488319909061829,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}","{'GLD': 0.19996650843473476, 'SPY': 0.6000243861860024, 'BIL': 0.2000081287286675}",,
2008-05-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",SELL,-16.883339316827687,99.05223015928348,1672.332411867696,1.0,0.8361662059338479,0.6,785.3554944176028,,,,,,
2008-05-01,shadow_60_40_dc,FILL,GLD,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",SELL,-291.02537524140973,84.51000213623047,24594.55508334881,1.4551268762070486,12.297277541674404,0.0,0.0,,,,,,
2008-05-01,shadow_60_40_dc,FILL,IEF,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",BUY,452.03708227884033,57.36344519771393,25930.40439663676,2.2601854113942017,12.96520219831838,0.2,452.03708227884033,,,,,,
2008-05-01,shadow_60_40_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",BUY,4.186416449178555,72.76408947138924,304.62078107252404,1.0,0.15231039053626202,0.2,356.362658902405,,,,,,
2008-05-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",,"{'SPY': 785.3554944176028, 'BIL': 355.92305743224716, 'IEF': 452.03708227884033}",,,,,,,129620.05571455971,0.02093208224579257,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}","{'IEF': 0.20004932302867465, 'SPY': 0.6001479690860239, 'BIL': 0.1998025463973117}",,
2008-06-02,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'BIL': 0.4}",SELL,-6.054868278800541,100.09015233094046,606.0326883689254,1.0,0.3030163441844627,0.6,779.3006261388023,,,,,,
2008-06-02,shadow_60_40_dc,FILL,IEF,,"{'SPY': 0.6, 'BIL': 0.4}",SELL,-452.03708227884033,56.40558937728813,25497.418046327675,2.2601854113942017,12.748709023163837,0.0,0.0,,,,,,
2008-06-02,shadow_60_40_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.6, 'BIL': 0.4}",BUY,358.3226365860603,72.75937887981351,26071.33247657889,1.7916131829303015,13.035666238289444,0.4,714.6874128825249,,,,,,
2008-06-02,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'BIL': 0.4}",,"{'SPY': 779.3006261388023, 'BIL': 714.2456940183074}",,,,,,,129969.39144618338,0.999999999992724,"{'SPY': 0.6, 'BIL': 0.4}","{'SPY': 0.6001437531861317, 'BIL': 0.3998485526945926}",,
2008-07-01,shadow_60_40_dc,FILL,BIL,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",SELL,-376.91837362282854,72.94361869699381,27493.790125434654,1.8845918681141427,13.746895062717327,0.2,337.32732039547886,,,,,,
2008-07-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",BUY,31.74078558405847,91.01585349163832,2888.9146904281715,1.0,1.4444573452140859,0.6,811.0414117228607,,,,,,
2008-07-01,shadow_60_40_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",BUY,265.5699272965709,92.52999877929688,24573.185048569663,1.3278496364828545,12.286592524284831,0.2,265.9232223021699,,,,,,
2008-07-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",,"{'SPY': 811.0414117228607, 'BIL': 337.32732039547886, 'GLD': 265.5699272965709}",,,,,,,122997.68678859554,1.0,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}","{'GLD': 0.1997857495548291, 'SPY': 0.600154590158226, 'BIL': 0.20005153005274204}",,
2008-08-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",SELL,-6.821622040686975,91.44749276867431,623.8202322363514,1.0,0.3119101161181757,0.6,804.2197896821738,,,,,,
2008-08-01,shadow_60_40_dc,FILL,BIL,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",SELL,-1.66088705345868,73.03270558329297,121.29907518235073,1.0,0.06064953759117536,0.2,335.6664333420202,,,,,,
2008-08-01,shadow_60_40_dc,FILL,GLD,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",SELL,-265.5699272965709,89.5,23768.508493043093,1.3278496364828545,11.884254246521547,0.0,0.0,,,,,,
2008-08-01,shadow_60_40_dc,PARTIAL_FILL,IEF,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",BUY,430.0050110368182,56.938060389557705,24483.65128622678,2.150025055184091,12.24182564311339,0.2,430.549049840091,,,,,,
2008-08-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",,"{'SPY': 804.2197896821738, 'BIL': 335.6664333420202, 'IEF': 430.0050110368182}",,,,,,,122543.16248807394,1.0,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}","{'IEF': 0.1997961435719399, 'SPY': 0.6001467720285312, 'BIL': 0.20004892400951044}",,
2008-09-02,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",SELL,-4.606152746054477,93.5408910838648,430.8636323343266,1.0,0.21543181616716328,0.6,799.6136369361193,,,,,,
2008-09-02,shadow_60_40_dc,FILL,IEF,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",BUY,0.7367463547598732,57.881991423938494,42.64434618782892,1.0,0.02132217309391446,0.2,430.74175739157806,,,,,,
2008-09-02,shadow_60_40_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",BUY,5.275961861854515,73.11714542549294,385.76327071257106,1.0,0.19288163535628552,0.2,340.9896620304694,,,,,,
2008-09-02,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",,"{'SPY': 799.6136369361193, 'BIL': 340.9423952038747, 'IEF': 430.74175739157806}",,,,,,,124657.52390073295,0.02637980930927597,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}","{'IEF': 0.20000550249277751, 'SPY': 0.6000165074783326, 'BIL': 0.199977778410622}",,
2008-10-01,shadow_60_40_dc,FILL,IEF,,"{'SPY': 0.6, 'BIL': 0.4}",SELL,-430.74175739157806,58.24439273617458,25088.292085385103,2.1537087869578904,12.544146042692551,0.0,0.0,,,,,,
2008-10-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'BIL': 0.4}",BUY,41.632789506818426,83.40284918260707,3472.2932642884034,1.0,1.7361466321442018,0.6,841.2464264429377,,,,,,
2008-10-01,shadow_60_40_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.6, 'BIL': 0.4}",BUY,292.5153222730901,73.79215484207532,21585.335954855425,1.4625766113654504,10.792667977427714,0.4,633.8736051294696,,,,,,
2008-10-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'BIL': 0.4}",,"{'SPY': 841.2464264429377, 'BIL': 633.4577174769647}",,,,,,,116907.55880399527,1.0,"{'SPY': 0.6, 'BIL': 0.4}","{'SPY': 0.600152372933047, 'BIL': 0.39983907330011165}",,
2008-11-03,shadow_60_40_dc,FILL,BIL,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",SELL,-346.22571871036854,73.38820229220929,25408.883083482076,1.7311285935518428,12.704441541741037,0.2,287.2319987665962,,,,,,
2008-11-03,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",BUY,61.841810070575775,70.02451979108403,4330.443053203493,1.0,2.1652215266017465,0.6,903.0882365135135,,,,,,
2008-11-03,shadow_60_40_dc,PARTIAL_FILL,IEF,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",BUY,365.9782647778753,57.51293759894586,21048.48510474043,1.8298913238893766,10.524242552370215,0.2,366.5164902073256,,,,,,
2008-11-03,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",,"{'SPY': 903.0882365135135, 'BIL': 287.2319987665962, 'IEF': 365.9782647778753}",,,,,,,105367.24522585471,1.0,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}","{'IEF': 0.19976307684255196, 'SPY': 0.6001705744065373, 'BIL': 0.20005685813551247}",,
2008-12-01,shadow_60_40_dc,FILL,IEF,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",SELL,-42.410653977493496,62.54045067352623,2652.381413111421,1.0,1.3261907065557106,0.2,323.56761080038183,,,,,,
2008-12-01,shadow_60_40_dc,FILL,BIL,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",SELL,-11.888444221797897,73.49387290458479,873.7278086700601,1.0,0.43686390433503003,0.2,275.3435545447983,,,,,,
2008-12-01,shadow_60_40_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",BUY,55.59791065036509,63.31727186194935,3520.3080236055353,1.0,1.7601540118027674,0.6,958.7935617440705,,,,,,
2008-12-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",,"{'SPY': 958.6861471638786, 'BIL': 275.3435545447983, 'IEF': 323.56761080038183}",,,,,,,101173.79780543735,0.277989553252155,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}","{'IEF': 0.2000128950553685, 'SPY': 0.5999714622455126, 'BIL': 0.20001289505536854}",,
2009-01-02,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",SELL,-7.7224366789299665,65.96845185074008,509.4371922243806,1.0,0.25471859611219033,0.6,950.9637104849486,,,,,,
2009-01-02,shadow_60_40_dc,FILL,IEF,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",SELL,-3.0220613125055706,65.23628633242568,197.14805709675957,1.0,0.09857402854837978,0.2,320.54554948787626,,,,,,
2009-01-02,shadow_60_40_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",BUY,9.581949136466724,73.37864887922844,703.1104812634179,1.0,0.35155524063170895,0.2,284.97664604581223,,,,,,
2009-01-02,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",,"{'SPY': 950.9637104849486, 'BIL': 284.925503681265, 'IEF': 320.54554948787626}",,,,,,,104552.30139701383,0.04790974568220463,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}","{'IEF': 0.20000708707090284, 'SPY': 0.6000212612127085, 'BIL': 0.19997119347926667}",,
2009-02-02,shadow_60_40_dc,FILL,IEF,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",SELL,-9.554953631591673,62.7841452376806,599.8995965451552,1.0,0.29994979827257756,0.2,310.9905958562846,,,,,,
2009-02-02,shadow_60_40_dc,FILL,BIL,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",SELL,-18.998514639358007,73.42345659664068,1394.936615023545,1.0,0.6974683075117726,0.2,265.926989041907,,,,,,
2009-02-02,shadow_60_40_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",BUY,33.44157088056677,59.4985397110614,1989.7246330376765,1.0,0.9948623165188383,0.6,984.4919975824472,,,,,,
2009-02-02,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",,"{'SPY': 984.4052813655154, 'BIL': 265.926989041907, 'IEF': 310.9905958562846}",,,,,,,97621.40140854669,0.16720785440270447,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}","{'IEF': 0.2000102278401053, 'SPY': 0.5999778315001413, 'BIL': 0.2000102278401053}",,
2009-03-02,shadow_60_40_dc,FILL,IEF,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",SELL,-19.28746146691833,62.3995796438581,1203.5294879328144,1.0,0.6017647439664071,0.2,291.70313438936626,,,,,,
2009-03-02,shadow_60_40_dc,FILL,BIL,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",SELL,-18.112346582899107,73.45067581994554,1330.3640971990208,1.0,0.6651820485995104,0.2,247.8146424590079,,,,,,
2009-03-02,shadow_60_40_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",BUY,47.79619967405469,52.897316880359035,2528.290719835384,1.0,1.2641453599176922,0.6,1032.310561679027,,,,,,
2009-03-02,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}",,"{'SPY': 1032.2014810395701, 'BIL': 247.8146424590079, 'IEF': 291.70313438936626}",,,,,,,91005.23374130903,0.23898099837015252,"{'SPY': 0.6, 'IEF': 0.2, 'BIL': 0.2}","{'IEF': 0.2000121555473792, 'SPY': 0.599973062891456, 'BIL': 0.2000121555473792}",,
2009-04-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'BIL': 0.4}",SELL,-28.519333676431074,57.69104792147007,1645.3102458153803,1.0,0.8226551229076902,0.6,1003.682147363139,,,,,,
2009-04-01,shadow_60_40_dc,FILL,IEF,,"{'SPY': 0.6, 'BIL': 0.4}",SELL,-291.70313438936626,64.30981009154642,18759.37317568899,1.4585156719468313,9.379686587844494,0.0,0.0,,,,,,
2009-04-01,shadow_60_40_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.6, 'BIL': 0.4}",BUY,277.5333690743213,73.43147277832031,20379.68403625655,1.3876668453716066,10.189842018128275,0.4,525.6917111118789,,,,,,
2009-04-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'BIL': 0.4}",,"{'SPY': 1003.682147363139, 'BIL': 525.3480115333292}",,,,,,,96481.55306950521,0.999999999996362,"{'SPY': 0.6, 'BIL': 0.4}","{'SPY': 0.6001507336820878, 'BIL': 0.39983890164230135}",,
2009-05-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'BIL': 0.4}",SELL,-41.09648567889985,64.23666866565551,2639.9013338783466,1.0,1.3199506669391732,0.6,962.5856616842392,,,,,,
2009-05-01,shadow_60_40_dc,PARTIAL_FILL,BIL,,"{'SPY': 0.6, 'BIL': 0.4}",BUY,35.894631774408666,73.43950161366156,2636.0838681184728,1.0,1.3180419340592364,0.4,561.3082410535561,,,,,,
2009-05-01,shadow_60_40_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.6, 'BIL': 0.4}",,"{'SPY': 962.5856616842392, 'BIL': 561.2426433077379}",,,,,,,103050.85569393443,0.17947315887158766,"{'SPY': 0.6, 'BIL': 0.4}","{'SPY': 0.6000270040994987, 'BIL': 0.3999712543025526}",,
2009-06-01,shadow_60_40_dc,FILL,SPY,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",SELL,-25.461346332783137,68.81349711595809,1752.0842824393824,1.0,0.8760421412196913,0.6,937.1243153514561,,,,,,
2009-06-01,shadow_60_40_dc,FILL,BIL,,"{'SPY': 0.6, 'GLD': 0.2, 'BIL': 0.2}",SELL,-268.69757664832736,73.47791129313308,19743.33670164562,1.3434878832416368,9.87166835082281,0.2,292.54506665941057,,,,,,
