asof,portfolio_id,event,side,symbol,shares,price,notional,commission,spread_bps_cost,theoretical_weight,theoretical_shares,nav,cash,theoretical_weights,final_weights
2012-11-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 823.2730099572336, 'IEF': 770.3118051758897}",,,,,,,153265.68466929812,0.02334365285696549,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40000658393525323, 'SPY': 0.599993263756336}"
2012-12-03,traditional_60_40_ief,FILL,SELL,IEF,-0.2799555085064185,80.28017165170047,22.474876277734367,1.0,0.011237438138867184,0.4,770.0318496673833,,,,
2012-12-03,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,0.18183716500534444,112.60533779401565,20.475835388932975,1.0,0.010237917694466487,0.6,823.4728070571877,,,,
2012-12-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 823.454847122239, 'IEF': 770.0318496673833}",,,,,,,154543.70119607903,0.0009091858250229734,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000052321132216, 'SPY': 0.5999947620037446}"
2013-01-02,traditional_60_40_ief,FILL,SELL,SPY,-11.34643261988549,115.23846118512465,1307.5454350563064,1.0,0.6537727175281532,0.6,812.1084145023535,,,,
2013-01-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,16.440582201428523,79.32555389404297,1304.1582894688618,1.0,0.6520791447344308,0.4,786.515142629808,,,,
2013-01-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 812.1084145023535, 'IEF': 786.4724318688118}",,,,,,,155973.56748604207,0.08220291100701616,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999867559993552, 'SPY': 0.6000127169696078}"
2013-02-01,traditional_60_40_ief,FILL,SELL,SPY,-13.276561247322093,119.63801233772259,1588.3813983096502,1.0,0.7941906991548251,0.6,798.8318532550314,,,,
2013-02-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,20.062407155634016,78.99235110905498,1584.7767101306592,1.0,0.7923883550653296,0.4,806.5815130509591,,,,
2013-02-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 798.8318532550314, 'IEF': 806.5348390244458}",,,,,,,159280.83861343117,0.1003120357777334,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999858598216338, 'SPY': 0.6000135103974293}"
2013-03-01,traditional_60_40_ief,FILL,SELL,IEF,-2.6609618647338493,79.66578864538603,211.98762550931914,1.0,0.10599381275465958,0.4,803.8738771597119,,,,
2013-03-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,1.7490854075338058,119.98743072765684,209.86826417321797,1.0,0.10493413208660897,0.6,800.5994378783449,,,,
2013-03-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 800.5809386625652, 'IEF': 803.8738771597119}",,,,,,,160100.9050604367,0.008745427037638365,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40000552383621824, 'SPY': 0.599994421539312}"
2013-04-01,traditional_60_40_ief,FILL,SELL,SPY,-12.10629249323722,124.90836364185785,1512.1771850999685,1.0,0.7560885925499843,0.6,788.474646169328,,,,
2013-04-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,18.905487652751575,79.79593288960393,1508.5810239842003,1.0,0.7542905119921002,0.4,822.8245413823996,,,,
2013-04-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 788.474646169328, 'IEF': 822.7793648124635}",,,,,,,164141.61933106818,0.09452743826363985,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999865923407485, 'SPY': 0.6000128317697321}"
2013-05-01,traditional_60_40_ief,FILL,SELL,SPY,-0.13536693070852834,127.09405708007424,17.204332418224155,1.0,0.008602166209112078,0.6,788.3392792386195,,,,
2013-05-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,0.18828672481702732,81.16172520285488,15.281675418945127,1.0,0.007640837709472563,0.4,822.9925054253971,,,,
2013-05-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 788.3392792386195, 'IEF': 822.9676515372805}",,,,,,,166986.7126803589,0.0009414336240816112,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999927497989718, 'SPY': 0.6000072445632526}"
2013-06-03,traditional_60_40_ief,FILL,SELL,SPY,-19.364333031659612,130.68353184753795,2530.59943244922,1.0,1.26529971622461,0.6,768.9749462069599,,,,
2013-06-03,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,32.24641712067923,78.33152058985995,2525.910886637698,1.0,1.2629554433188488,0.4,855.2739358379894,,,,
2013-06-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 768.9749462069599, 'IEF': 855.2140686579597}",,,,,,,167482.74153250048,0.16123208560293278,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999828150342239, 'SPY': 0.6000162222869705}"
2013-07-01,traditional_60_40_ief,FILL,SELL,SPY,-4.554464016669385,129.31412289793735,588.9565195858182,1.0,0.2944782597929091,0.6,764.4204821902905,,,,
2013-07-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,7.679792557414539,76.36816023999103,586.4916286345241,1.0,0.29324581431726204,0.4,862.9282488846418,,,,
2013-07-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 764.4204821902905, 'IEF': 862.8938612153743}",,,,,,,164748.0192420188,0.038398962786914126,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999903426249702, 'SPY': 0.6000094242980984}"
2013-08-01,traditional_60_40_ief,FILL,SELL,SPY,-17.358745762262288,136.31470406450202,2366.2522915137124,1.0,1.1831261457568563,0.6,747.0617364280282,,,,
2013-08-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,31.102443759041993,75.93522826778127,2361.7711665286824,1.0,1.1808855832643412,0.4,894.0558231196952,,,,
2013-08-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 747.0617364280282, 'IEF': 893.9963049744163}",,,,,,,169721.46852010378,0.15551221879559307,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998365604964176, 'SPY': 0.6000154276713502}"
2013-09-03,traditional_60_40_ief,FILL,SELL,IEF,-7.111096058270732,74.80565806095224,531.9502201735856,1.0,0.26597511008679287,0.4,886.8852089161455,,,,
2013-09-03,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,3.99671166741866,132.49767316036238,529.5549962258445,1.0,0.2647774981129223,0.6,751.0776992725107,,,,
2013-09-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 751.0584480954469, 'IEF': 886.8852089161455}",,,,,,,165857.54844113524,0.01998355833700316,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40000610343667076, 'SPY': 0.5999937760770534}"
2013-10-01,traditional_60_40_ief,FILL,SELL,SPY,-0.22957429661789774,135.48843230597524,31.10466154650592,1.0,0.01555233077325296,0.6,750.828873798829,,,,
2013-10-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,0.38062563077464745,76.4337474201211,29.092643324253675,1.0,0.014546321662126837,0.4,887.2924196856734,,,,
2013-10-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 750.828873798829, 'IEF': 887.2658345469201}",,,,,,,169545.68163645468,0.0019031281538666178,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39999280452142544, 'SPY': 0.600007184253705}"
2013-11-01,traditional_60_40_ief,FILL,SELL,SPY,-11.508023568216004,141.83812093207231,1632.2764385577598,1.0,0.8161382192788799,0.6,739.320850230613,,,,
2013-11-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,21.163060878273143,76.9521066196818,1628.5421171036917,1.0,0.8142710585518458,0.4,908.4774480216896,,,,
2013-11-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 739.320850230613, 'IEF': 908.4288954251933}",,,,,,,174769.50319507584,0.1058153043911716,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999869310101057, 'SPY': 0.6000124635335506}"
2013-12-02,traditional_60_40_ief,FILL,SELL,SPY,-10.867153941782362,145.92363168366563,1585.7745692503447,1.0,0.7928872846251723,0.6,728.4536962888307,,,,
2013-12-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,20.746427056785702,76.263380892997,1582.1926688004269,1.0,0.7910963344002134,0.4,929.2236774816014,,,,
2013-12-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 728.4536962888307, 'IEF': 929.175322481979}",,,,,,,177160.76414280792,0.10373213528373526,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999872764022125, 'SPY': 0.6000121380723424}"
2014-01-02,traditional_60_40_ief,FILL,SELL,SPY,-11.057698855469312,149.0573079435391,1648.2308234466088,1.0,0.8241154117233044,0.6,717.3959974333613,,,,
2014-01-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,21.942744311635828,74.9486214610771,1644.5784372299963,1.0,0.8222892186149983,0.4,951.1681827034027,,,,
2014-01-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 717.3959974333613, 'IEF': 951.1180667936148}",,,,,,,178218.21377351455,0.1097137215579096,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998710818355154, 'SPY': 0.6000122762019204}"
2014-02-03,traditional_60_40_ief,FILL,SELL,IEF,-33.44874701925596,77.018457091705,2576.1708870738607,1.0,1.2880854435369302,0.4,917.6693197743589,,,,
2014-02-03,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,17.835163714510703,144.18805299082595,2571.6175307679255,1.0,1.2858087653839627,0.6,735.2635013447938,,,,
2014-02-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 735.2311611478721, 'IEF': 917.6693197743589}",,,,,,,176689.11392933002,0.08917581857213008,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000103546712238, 'SPY': 0.5999891406241196}"
2014-03-03,traditional_60_40_ief,FILL,SELL,SPY,-8.384299775414092,149.6000853844687,1254.29196229093,1.0,0.627145981145465,0.6,726.846861372458,,,,
2014-03-03,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,16.116007011015732,77.62765846987418,1251.047888149227,1.0,0.6255239440746135,0.4,933.8282657329869,,,,
2014-03-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 726.846861372458, 'IEF': 933.7853267853747}",,,,,,,181224.00153466276,0.08058003505516353,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998878635295004, 'SPY': 0.6000107690037667}"
2014-04-01,traditional_60_40_ief,FILL,SELL,SPY,-8.677288700707663,152.6771786534889,1324.8239571858446,1.0,0.6624119785929223,0.6,718.1695726717503,,,,
2014-04-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,17.192798541034076,76.86331055347479,1321.4954135428304,1.0,0.6607477067714153,0.4,951.022478394908,,,,
2014-04-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 718.1695726717503, 'IEF': 950.9781253264088}",,,,,,,182743.51709082234,0.08596399270504662,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998861869445757, 'SPY': 0.6000109108976501}"
2014-05-01,traditional_60_40_ief,FILL,SELL,IEF,-3.5946706532165535,77.60169630250806,278.95254033844924,1.0,0.13947627016922462,0.4,947.3834546731922,,,,
2014-05-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,1.806879529055509,153.1655062798105,276.75161785441264,1.0,0.13837580892720633,0.6,719.9913830199719,,,,
2014-05-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 719.9764522008059, 'IEF': 947.3834546731922}",,,,,,,183794.1299768458,0.00903439764522318,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40000495739897546, 'SPY': 0.5999949934460399}"
2014-06-02,traditional_60_40_ief,FILL,SELL,SPY,-2.862098035615304,157.01452153887968,449.39095365950436,1.0,0.22469547682975216,0.6,717.1143541651905,,,,
2014-06-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,5.6745290810070905,78.75956785589227,446.923458205812,1.0,0.223461729102906,0.4,953.0894279319514,,,,
2014-06-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 717.1143541651905, 'IEF': 953.0579837541993}",,,,,,,187659.83052264422,0.028372645404942887,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999920213773785, 'SPY': 0.6000078274307266}"
2014-07-01,traditional_60_40_ief,FILL,SELL,SPY,-6.644325085067408,160.42433985422568,1065.9114655488108,1.0,0.5329557327744054,0.6,710.4700290801231,,,,
2014-07-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,13.520256031017398,78.60856146543617,1062.8078772426652,1.0,0.5314039386213326,0.4,966.6180822768381,,,,
2014-07-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 710.4700290801231, 'IEF': 966.5782397852167}",,,,,,,189958.07797598076,0.06760128015503142,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39998996506437995, 'SPY': 0.6000096790608876}"
2014-08-01,traditional_60_40_ief,FILL,SELL,IEF,-12.532707971402033,78.85749451345137,988.297950093524,1.0,0.49414897504676203,0.4,954.0455318138147,,,,
2014-08-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,6.258239873690565,157.4480137175457,985.3474374805236,1.0,0.4926737187402618,0.6,716.7474379088351,,,,
2014-08-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 716.7282689538137, 'IEF': 954.0455318138147}",,,,,,,188081.1139037829,0.03129119936852476,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40000635220120045, 'SPY': 0.5999934814280314}"
2014-09-02,traditional_60_40_ief,FILL,SELL,SPY,-8.770472862943734,164.32452363670265,1441.2037752718568,1.0,0.7206018876359284,0.6,707.9577960908699,,,,
2014-09-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,18.020505954722058,79.78163947846497,1437.7055092991664,1.0,0.7188527546495832,0.4,972.1102779871527,,,,
2014-09-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 707.9577960908699, 'IEF': 972.0660377685367}",,,,,,,193887.93987456115,0.09010252977350319,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999888916488743, 'SPY': 0.6000106436366631}"
2014-10-01,traditional_60_40_ief,FILL,SELL,IEF,-8.207415745842809,79.57493093933911,653.104541165886,1.0,0.326552270582943,0.4,963.8586220226939,,,,
2014-10-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,4.02588827369945,161.58488671510403,650.5227006333913,1.0,0.3252613503166956,0.6,712.0002202121761,,,,
2014-10-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 711.9836843645694, 'IEF': 963.8586220226939}",,,,,,,191744.80639323514,0.020129441368453627,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000055319644288, 'SPY': 0.5999943630551978}"
2014-11-03,traditional_60_40_ief,FILL,SELL,SPY,-4.575338950471632,165.8730031870522,758.9252123134252,1.0,0.37946260615671257,0.6,707.4083454140978,,,,
2014-11-03,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,9.40795884087418,80.37245716730705,756.1407689699477,1.0,0.3780703844849738,0.4,973.3014755636142,,,,
2014-11-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 707.4083454140978, 'IEF': 973.266580863568}",,,,,,,195563.82035604268,0.047039794204238206,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39999129921073606, 'SPY': 0.6000084602550275}"
2014-12-01,traditional_60_40_ief,FILL,SELL,SPY,-1.4176997440094965,169.55325764617268,240.37560996095522,1.0,0.12018780498047761,0.6,705.9906456700883,,,,
2014-12-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,2.9134881976266898,81.7469623862385,238.1688101041388,1.0,0.11908440505206941,0.4,976.2076399896456,,,,
2014-12-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 705.9906456700883, 'IEF': 976.1800690611947}",,,,,,,199502.78379627044,0.014567440988116687,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39999319242197445, 'SPY': 0.6000067345592901}"
2015-01-02,traditional_60_40_ief,FILL,SELL,SPY,-1.6962942459608712,170.47257341496748,289.1716453779515,1.0,0.14458582268897577,0.6,704.2943514241274,,,,
2015-01-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,3.51144295070786,81.69878693570472,286.88062946676376,1.0,0.1434403147333819,0.4,979.7197325453847,,,,
2015-01-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 704.2943514241274, 'IEF': 979.6915120119025}",,,,,,,200102.49618869007,0.017557214753537664,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999930516963872, 'SPY': 0.6000068605625046}"
2015-02-02,traditional_60_40_ief,FILL,SELL,IEF,-38.92172224560818,84.81094623171579,3300.9880926180517,1.0,1.6504940463090256,0.4,940.7697897662944,,,,
2015-02-02,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,19.94389664451061,165.24391853956578,3295.6076324870305,1.0,1.6478038162435154,0.6,724.2709150338945,,,,
2015-02-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 724.238248068638, 'IEF': 940.7697897662944}",,,,,,,199463.64184286684,0.09971948322208846,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000106250899935, 'SPY': 0.5999888749718608}"
2015-03-02,traditional_60_40_ief,FILL,SELL,SPY,-20.736663070533268,174.1070098663145,3610.3984018157757,1.0,1.805199200907888,0.6,703.5015849981047,,,,
2015-03-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,43.45095544834508,82.95958727399659,3604.673330655521,1.0,1.8023366653277604,0.4,984.2909576015962,,,,
2015-03-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 703.5015849981047, 'IEF': 984.2207452146395}",,,,,,,204135.32146452199,0.21725477724112352,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999824539120851, 'SPY': 0.6000164818194891}"
2015-04-01,traditional_60_40_ief,FILL,SELL,IEF,-16.863767482403546,83.99908496423768,1416.541037571564,1.0,0.708270518785782,0.4,967.3569777322359,,,,
2015-04-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,8.253253139349496,171.24182193973758,1413.3021045120665,1.0,0.7066510522560333,0.6,711.7750212200539,,,,
2015-04-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 711.7548381374542, 'IEF': 967.3569777322359}",,,,,,,203139.33748662463,0.04126626569654945,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000067242940009, 'SPY': 0.5999930725633374}"
2015-05-01,traditional_60_40_ief,FILL,SELL,SPY,-7.541665281628184,173.7391558878964,1310.2825600191352,1.0,0.6551412800095676,0.6,704.213172855826,,,,
2015-05-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,15.753027475840488,82.96414474271664,1306.9364516416224,1.0,0.6534682258208112,0.4,983.150834588693,,,,
2015-05-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 704.213172855826, 'IEF': 983.1100052080764}",,,,,,,203912.36175234162,0.0787651373789231,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999898783437004, 'SPY': 0.6000097353867438}"
2015-06-01,traditional_60_40_ief,FILL,SELL,SPY,-3.780043718055026,175.8466731518273,664.7081121884402,1.0,0.3323540560942201,0.6,700.433129137771,,,,
2015-06-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,7.99163605041216,82.84705649147557,662.083523327809,1.0,0.3310417616639045,0.4,991.1342719168669,,,,
2015-06-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 700.433129137771, 'IEF': 991.1016412584885}",,,,,,,205278.72914451765,0.0399581802520288,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999920206264052, 'SPY': 0.6000077847203036}"
2015-07-01,traditional_60_40_ief,FILL,SELL,SPY,-1.4945620862675923,173.19196933387408,258.84615101242775,1.0,0.12942307550621387,0.6,698.9385670515034,,,,
2015-07-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,3.1616666626712018,81.16370221056339,256.6125714981112,1.0,0.12830628574905562,0.4,994.291319675585,,,,
2015-07-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 698.9385670515034, 'IEF': 994.2633079211597}",,,,,,,201748.65372238186,0.015808333313316325,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39999320716185827, 'SPY': 0.6000067144815678}"
2015-08-03,traditional_60_40_ief,FILL,SELL,IEF,-3.860999745482104,82.76837530758479,319.56867599655214,1.0,0.15978433799827607,0.4,990.4023081756776,,,,
2015-08-03,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,1.8080613394805425,175.46806861139632,317.25703116958493,1.0,0.15862851558479246,0.6,700.759892645721,,,,
2015-08-03,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 700.7466283909839, 'IEF': 990.4023081756776}",,,,,,,204932.65645860322,0.009040306697443157,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000045252189547, 'SPY': 0.5999954306674967}"
2015-09-01,traditional_60_40_ief,FILL,SELL,IEF,-50.79764140797954,83.04667586535203,4218.575260732861,1.0,2.1092876303664307,0.4,939.6046667676981,,,,
2015-09-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,26.16116663721526,161.01109506866067,4212.23808853174,1.0,2.1061190442658697,0.6,726.9472097809844,,,,
2015-09-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 726.9077950281992, 'IEF': 939.6046667676981}",,,,,,,195071.39509989822,0.13080583318605932,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000127448858843, 'SPY': 0.59998658456048}"
2015-10-01,traditional_60_40_ief,FILL,SELL,IEF,-8.361397144509851,84.27437634266919,704.6515297069427,1.0,0.35232576485347133,0.4,931.2432696231882,,,,
2015-10-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,4.361237777510078,160.97658756861168,702.0571749988884,1.0,0.3510285874994442,0.6,731.2859617304828,,,,
2015-10-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 731.2690328057092, 'IEF': 931.2432696231882}",,,,,,,196197.16107265343,0.021806188887467215,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40000551150554386, 'SPY': 0.599994377350193}"
2015-11-02,traditional_60_40_ief,FILL,SELL,SPY,-25.564671147304466,174.5868559557975,4463.255559151777,1.0,2.2316277795758883,0.6,705.7043616584048,,,,
2015-11-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,53.42977517102709,83.40949029381439,4456.550313528469,1.0,2.2282751567642345,0.4,984.753695710418,,,,
2015-11-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 705.7043616584048, 'IEF': 984.6730447942153}",,,,,,,205338.04965745355,0.2671488758542182,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39997982307397695, 'SPY': 0.6000188759061862}"
2015-12-01,traditional_60_40_ief,FILL,SELL,SPY,-2.123937631003855,175.5254827993396,372.8051781176373,1.0,0.18640258905881865,0.6,703.5804240274009,,,,
2015-12-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,4.453474740188195,83.23350630616392,370.67831787179585,1.0,0.18533915893589792,0.4,989.1552820992398,,,,
2015-12-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 703.5804240274009, 'IEF': 989.1265195344035}",,,,,,,205824.7842842081,0.02226737370091314,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.39999297794759014, 'SPY': 0.6000069138663437}"
2016-01-04,traditional_60_40_ief,FILL,SELL,IEF,-22.041173366002454,83.24487988065853,1834.8148292816443,1.0,0.9174074146408222,0.4,967.0853461684011,,,,
2016-01-04,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,10.832436399545902,169.0247682515306,1830.9500520326903,1.0,0.9154750260163451,0.6,714.4358573206143,,,,
2016-01-04,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 714.4128604269468, 'IEF': 967.0853461684011}",,,,,,,201258.4258078934,0.05416218199775358,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000076178324963, 'SPY': 0.5999921130499163}"
2016-02-01,traditional_60_40_ief,FILL,SELL,IEF,-37.77557776234926,85.50374432981997,3229.9533429031435,1.0,1.6149766714515716,0.4,929.3097684060518,,,,
2016-02-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,19.866933161784342,162.31397302549723,3224.68085332122,1.0,1.61234042666061,0.6,734.3126105524505,,,,
2016-02-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 734.2797935887312, 'IEF': 929.3097684060518}",,,,,,,198643.43478539007,0.09933466580878303,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.4000105260304298, 'SPY': 0.599988973904386}"
2016-03-01,traditional_60_40_ief,FILL,SELL,IEF,-2.4701409174207356,86.98667262473828,214.86933932064818,1.0,0.10743466966032408,0.4,926.8396274886311,,,,
2016-03-01,traditional_60_40_ief,PARTIAL_FILL,BUY,SPY,1.2940527293724318,164.40473407826056,212.74839485572193,1.0,0.10637419742786096,0.6,735.5873512767241,,,,
2016-03-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 735.5738463181036, 'IEF': 926.8396274886311}",,,,,,,201554.5243211027,0.006470263646832564,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.40000439346896244, 'SPY': 0.5999955744292345}"
2016-04-01,traditional_60_40_ief,FILL,SELL,SPY,-15.368655375746926,173.16750911313966,2661.3517698363585,1.0,1.3306758849181792,0.6,720.2051909423567,,,,
2016-04-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,30.592802622801326,86.83566392372583,2656.546327038454,1.0,1.3282731635192269,0.4,957.4878441296379,,,,
2016-04-01,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 720.2051909423567, 'IEF': 957.4324301114324}",,,,,,,207855.57266068662,0.15296401311434238,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999858154707885, 'SPY': 0.6000134486143108}"
2016-05-02,traditional_60_40_ief,FILL,SELL,SPY,-4.521741254623066,175.34532812902663,792.8662040064381,1.0,0.3964331020032191,0.6,715.6834496877336,,,,
2016-05-02,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,9.129513521901847,86.55247560081979,790.1819963517639,1.0,0.39509099817588195,0.4,966.5947234197946,,,,
2016-05-02,traditional_60_40_ief,REBALANCE_SUMMARY,,,"{'SPY': 715.6834496877336, 'IEF': 966.5619436333342}",,,,,,,209150.1240125821,0.04564756760942146,"{'SPY': 0.6, 'IEF': 0.4}","{'IEF': 0.3999917735548289, 'SPY': 0.6000080081925269}"
2016-06-01,traditional_60_40_ief,FILL,SELL,SPY,-2.1083662175931295,177.20961797158864,373.6227719638818,1.0,0.18681138598194091,0.6,713.5750834701405,,,,
2016-06-01,traditional_60_40_ief,PARTIAL_FILL,BUY,IEF,4.2758111120897295,86.8313828794457,371.2745917940518,1.0,0.18563729589702588,0.4,970.8653234384246,,,,
