asof,portfolio_id,event,symbol,target_weight,lookthrough_targets,side,shares,price,notional,commission,spread_bps_cost,theoretical_weight,theoretical_shares,nav,cash,theoretical_weights,final_weights,need
2023-02-01,candidate_80_20_dc,FILL,SGOV,,"{'SPY': 0.8, 'GLD': 0.1, 'SGOV': 0.1}",SELL,-508.0632144181187,85.53654993694067,43457.97451119801,2.5403160720905937,21.728987255599005,0.1,550.9222169915503,,,,,
2023-02-01,candidate_80_20_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.8, 'GLD': 0.1, 'SGOV': 0.1}",BUY,261.8694774943459,179.75,47071.03857960868,1.3093473874717296,23.535519289804338,0.1,262.1640374134509,,,,,
2023-02-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'GLD': 0.1, 'SGOV': 0.1}",,"{'SPY': 972.9945525883282, 'SGOV': 550.9222169915503, 'GLD': 261.8694774943459}",,,,,,,471187.9101052189,0.999999999992724,"{'SPY': 0.8, 'GLD': 0.1, 'SGOV': 0.1}","{'SGOV': 0.10001102471951107, 'GLD': 0.09989865522886071, 'SPY': 0.8000881977560885}",
2023-03-01,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.8, 'SGOV': 0.2}",SELL,-261.8694774943459,170.9499969482422,44766.58637849621,1.3093473874717296,22.383293189248104,0.0,0.0,,,,,
2023-03-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'SGOV': 0.2}",BUY,0.17373664401861788,378.0846868266854,65.68716464409847,1.0,0.03284358232204924,0.8,973.1682892323469,,,,,
2023-03-01,candidate_80_20_dc,PARTIAL_FILL,SGOV,,"{'SPY': 0.8, 'SGOV': 0.2}",BUY,520.2569175313557,85.82537841796875,44651.24682169456,2.6012845876567785,22.32562341084728,0.2,1071.7693141771213,,,,,
2023-03-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'SGOV': 0.2}",,"{'SPY': 973.1682892323469, 'SGOV': 1071.179134522906}",,,,,,,459875.3824379337,1.0,"{'SPY': 0.8, 'SGOV': 0.2}","{'SGOV': 0.19991145011174505, 'SPY': 0.800086375386122}",
2023-04-03,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'GLD': 0.1, 'SGOV': 0.1}",SELL,-6.406561043026727,392.42779542260035,2514.1126263552937,1.0,1.2570563131776469,0.8,966.7617281893201,,,,,
2023-04-03,candidate_80_20_dc,FILL,SGOV,,"{'SPY': 0.8, 'GLD': 0.1, 'SGOV': 0.1}",SELL,-521.0000026210909,86.19560241699219,44907.90908517943,2.6050000131054545,22.453954542589717,0.1,550.1791319018151,,,,,
2023-04-03,candidate_80_20_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.8, 'GLD': 0.1, 'SGOV': 0.1}",BUY,257.65423437919884,183.85000610351562,47369.732563212354,1.2882711718959943,23.684866281606176,0.1,257.9440855978733,,,,,
2023-04-03,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'GLD': 0.1, 'SGOV': 0.1}",,"{'SPY': 966.7617281893201, 'SGOV': 550.1791319018151, 'GLD': 257.65423437919884}",,,,,,,474177.9279670252,0.999999999992724,"{'SPY': 0.8, 'GLD': 0.1, 'SGOV': 0.1}","{'SGOV': 0.10001102732650308, 'GLD': 0.09989864514846522, 'SPY': 0.8000882186120246}",
2023-05-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'GLD': 0.1, 'VEA': 0.1}",SELL,-1.7048846531505433,398.781880454679,679.8771079416969,1.0,0.33993855397084843,0.8,965.0568435361696,,,,,
2023-05-01,candidate_80_20_dc,FILL,SGOV,,"{'SPY': 0.8, 'GLD': 0.1, 'VEA': 0.1}",SELL,-550.1791319018151,86.5070024334482,47594.347502262746,2.7508956595090757,23.79717375113137,0.0,0.0,,,,,
2023-05-01,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.8, 'GLD': 0.1, 'VEA': 0.1}",BUY,0.9101142491298901,186.0500030517578,169.32675882806433,1.0,0.08466337941403217,0.1,258.56434862832873,,,,,
2023-05-01,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'GLD': 0.1, 'VEA': 0.1}",BUY,1147.046482470408,41.88685253688263,48046.1668641879,5.7352324123520395,24.023083432093948,0.1,1148.472490479385,,,,,
2023-05-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'GLD': 0.1, 'VEA': 0.1}",,"{'SPY': 965.0568435361696, 'GLD': 258.56434862832873, 'VEA': 1147.046482470408}",,,,,,,481000.24752657494,1.0,"{'SPY': 0.8, 'GLD': 0.1, 'VEA': 0.1}","{'GLD': 0.10001221017816318, 'SPY': 0.8000976814253056, 'VEA': 0.09988802939552205}",
2023-06-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-6.1949355930028105,401.29664281865877,2486.006855949845,1.0,1.2430034279749225,0.8,958.8619079431668,,,,,
2023-06-01,candidate_80_20_dc,FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-1147.046482470408,40.488212167841034,46441.86134863763,5.7352324123520395,23.22093067431881,0.0,0.0,,,,,
2023-06-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",BUY,140.92966368243546,341.2944217437348,48098.50807303583,1.0,24.049254036517915,0.1,140.92966368243546,,,,,
2023-06-01,candidate_80_20_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",BUY,4.226816011855969,182.80999755859375,772.7042248080147,1.0,0.38635211240400735,0.1,263.10655169512506,,,,,
2023-06-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",,"{'SPY': 958.8619079431668, 'GLD': 262.7911646401847, 'QQQ': 140.92966368243546}",,,,,,,480927.4459576948,0.02113408005925521,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}","{'GLD': 0.0998920992554834, 'SPY': 0.8000958727111924, 'QQQ': 0.10001198408889905}",
2023-07-03,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-7.672994858509583,426.70853977944085,3274.1324318097813,1.0,1.6370662159048908,0.8,951.1889130846572,,,,,
2023-07-03,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-1.4400404990929303,363.7191990468585,523.770376925119,1.0,0.2618851884625595,0.1,139.48962318334253,,,,,
2023-07-03,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-262.7911646401847,178.61000061035156,46937.13007677839,1.3139558232009236,23.468565038389194,0.0,0.0,,,,,
2023-07-03,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",BUY,1203.8953702791716,42.09171105184495,50674.01606244478,6.019476851395858,25.33700803122239,0.1,1205.3454885001554,,,,,
2023-07-03,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",,"{'SPY': 951.1889130846572, 'QQQ': 139.48962318334253, 'VEA': 1203.8953702791716}",,,,,,,507290.5022387858,0.999999999992724,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}","{'SPY': 0.8000946801990318, 'VEA': 0.09989151351899765, 'QQQ': 0.10001183502487898}",
2023-08-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-0.6061407104443788,439.5698514127993,266.4411820252842,1.0,0.1332205910126421,0.8,950.5827723742128,,,,,
2023-08-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-0.4847946344216041,375.7491127916499,182.16115377007,1.0,0.091080576885035,0.1,139.00482854892093,,,,,
2023-08-01,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",BUY,10.371718848173298,43.01149414106439,446.10312447097294,1.0,0.22305156223548647,0.1,1214.3484443881705,,,,,
2023-08-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",,"{'SPY': 950.5827723742128, 'QQQ': 139.00482854892093, 'VEA': 1214.267089127345}",,,,,,,522305.96265739435,0.05185859424085493,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}","{'SPY': 0.8000052802042888, 'VEA': 0.09999396048240522, 'QQQ': 0.1000006600255361}",
2023-09-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-1.3318078157973332,436.5833515582069,581.4451198522148,1.0,0.2907225599261074,0.8,949.2509645584155,,,,,
2023-09-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-0.4456210625348831,373.8719128585272,166.6051990599661,1.0,0.08330259952998306,0.1,138.55920748638604,,,,,
2023-09-01,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",BUY,17.701191774039476,42.04618096524554,744.2675126317795,1.0,0.37213375631588974,0.1,1232.0594821659613,,,,,
2023-09-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",,"{'SPY': 949.2509645584155, 'QQQ': 138.55920748638604, 'VEA': 1231.9682809013843}",,,,,,,518030.2133120513,0.08850595887031432,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}","{'SPY': 0.8000057852361806, 'VEA': 0.09999332075833772, 'QQQ': 0.10000072315452256}",
2023-10-02,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'SGOV': 0.2}",SELL,-138.55920748638604,352.89711788749423,48897.14497872095,1.0,24.448572489360476,0.0,0.0,,,,,
2023-10-02,candidate_80_20_dc,FILL,VEA,,"{'SPY': 0.8, 'SGOV': 0.2}",SELL,-1231.9682809013843,39.83925002048843,49080.69236014157,6.159841404506921,24.540346180070784,0.0,0.0,,,,,
2023-10-02,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'SGOV': 0.2}",BUY,0.18841449412593647,412.4548256054054,77.7124673162438,1.0,0.0388562336581219,0.8,949.4393790525414,,,,,
2023-10-02,candidate_80_20_dc,PARTIAL_FILL,SGOV,,"{'SPY': 0.8, 'SGOV': 0.2}",BUY,1105.8605351545996,88.42670440673828,97787.60265719319,5.529302675772998,48.893801328596595,0.2,1107.1340273769708,,,,,
2023-10-02,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'SGOV': 0.2}",,"{'SPY': 949.4393790525414, 'SGOV': 1105.8605351545996}",,,,,,,489389.45616721356,0.9999999999854481,"{'SPY': 0.8, 'SGOV': 0.2}","{'SGOV': 0.1998155077206676, 'SPY': 0.8001824489169603}",
2023-11-01,candidate_80_20_dc,FILL,SGOV,,"{'SPY': 0.8, 'SGOV': 0.2}",SELL,-18.203758258328207,88.8165657408676,1616.7952920816688,1.0,0.8083976460408344,0.2,1087.6567768962714,,,,,
2023-11-01,candidate_80_20_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.8, 'SGOV': 0.2}",BUY,3.98281431434648,405.28123407598383,1614.1599004138347,1.0,0.8070799502069175,0.8,953.4311634137644,,,,,
2023-11-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'SGOV': 0.2}",,"{'SPY': 953.4221933668879, 'SGOV': 1087.6567768962714}",,,,,,,483006.0826659431,0.019914071571520253,"{'SPY': 0.8, 'SGOV': 0.2}","{'SGOV': 0.20000149707331893, 'SPY': 0.7999984616972383}",
2023-12-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-14.462258360597389,440.6369649429203,6372.605630234008,1.0,3.1863028151170036,0.8,938.9599350062905,,,,,
2023-12-01,candidate_80_20_dc,FILL,SGOV,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-1087.6567768962714,89.23999786376953,97062.48844673771,5.438283884481357,48.53124422336885,0.0,0.0,,,,,
2023-12-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",BUY,135.51131992960413,381.6475038571545,51717.55699552169,1.0,25.85877849776085,0.1,135.51131992960413,,,,,
2023-12-01,candidate_80_20_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",BUY,273.313777329956,188.80999755859375,51604.37363039903,1.36656888664978,25.802186815199516,0.1,273.913233749564,,,,,
2023-12-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",,"{'SPY': 938.9599350062905, 'QQQ': 135.51131992960413, 'GLD': 273.313777329956}",,,,,,,517063.3865900943,0.9999999999854481,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}","{'GLD': 0.09980279975094962, 'SPY': 0.8001735700001695, 'QQQ': 0.10002169625002119}",
2024-01-02,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-1.7419797015298855,458.3335624378489,798.4077622966132,1.0,0.3992038811483066,0.8,937.2179553047606,,,,,
2024-01-02,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-1.4288717650881892,400.46110631543075,572.2075678300986,1.0,0.28610378391504926,0.1,134.08244816451594,,,,,
2024-01-02,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-273.313777329956,191.44000244140625,52323.19019931674,1.36656888664978,26.16159509965837,0.0,0.0,,,,,
2024-01-02,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",BUY,1216.9871584318216,44.068412229771575,53630.691776111846,6.084935792159108,26.815345888055926,0.1,1218.4420271254635,,,,,
2024-01-02,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",,"{'SPY': 937.2179553047606, 'QQQ': 134.08244816451594, 'VEA': 1216.9871584318216}",,,,,,,536884.9415411028,1.0,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}","{'SPY': 0.8000940443636216, 'VEA': 0.0998923374944499, 'QQQ': 0.10001175554545272}",
2024-02-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-1.8245521404139708,470.43839078044346,858.3393728313622,1.0,0.4291696864156811,0.8,935.3934031643466,,,,,
2024-02-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-0.97410592639838,413.2394708816232,402.53901760751995,1.0,0.20126950880376,0.1,133.10834223811756,,,,,
2024-02-01,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",BUY,28.474629677509515,44.16130618438373,1257.4768396754375,1.0,0.6287384198377187,0.1,1245.5614579593378,,,,,
2024-02-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",,"{'SPY': 935.3934031643466, 'QQQ': 133.10834223811756, 'VEA': 1245.461788109331}",,,,,,,550051.9499864822,0.1423731483876054,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}","{'SPY': 0.8000061945823338, 'VEA': 0.09999277225905283, 'QQQ': 0.10000077432279171}",
2024-03-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-1.9384567369022534,494.0753617325155,957.7437134878124,1.0,0.4788718567439062,0.8,933.4549464274444,,,,,
2024-03-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-0.29639823490978756,434.06966686859715,128.6574830877317,1.0,0.06432874154386584,0.1,132.81194400320777,,,,,
2024-03-01,candidate_80_20_dc,PARTIAL_FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",BUY,23.832027130366143,45.41535778932619,1082.340038970507,1.0,0.5411700194852536,0.1,1269.386372712721,,,,,
2024-03-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",,"{'SPY': 933.4549464274444, 'QQQ': 132.81194400320777, 'VEA': 1269.2938152396973}",,,,,,,576492.278525814,0.11916013565178218,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}","{'SPY': 0.8000056678929034, 'VEA': 0.09999341692190335, 'QQQ': 0.10000070848661291}",
2024-04-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-1.922819272815218,510.07039018205234,980.7731767344284,1.0,0.49038658836721416,0.8,931.5321271546292,,,,,
2024-04-01,candidate_80_20_dc,FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",SELL,-0.4550539329361527,46.80923317982607,21.30072565620531,1.0,0.010650362828102654,0.1,1268.8387613067612,,,,,
2024-04-01,candidate_80_20_dc,PARTIAL_FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",BUY,2.270384751594582,439.6530509460299,998.1815828599023,1.0,0.49909079142995116,0.1,135.09145294865874,,,,,
2024-04-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}",,"{'SPY': 931.5321271546292, 'QQQ': 135.08232875480235, 'VEA': 1268.8387613067612}",,,,,,,593929.694328356,0.011351923757956683,"{'SPY': 0.8, 'QQQ': 0.1, 'VEA': 0.1}","{'SPY': 0.8000053880151551, 'VEA': 0.10000067350189439, 'QQQ': 0.09999391936970553}",
2024-05-01,candidate_80_20_dc,FILL,VEA,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-1268.8387613067612,45.23023545123881,57389.87592356301,6.344193806533806,28.69493796178151,0.0,0.0,,,,,
2024-05-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",BUY,0.280392816004678,488.2101273744075,136.89061241651265,1.0,0.06844530620825633,0.8,931.8125199706338,,,,,
2024-05-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",BUY,0.9279210894531218,418.0937738009243,387.95803007892073,1.0,0.19397901503946036,0.1,136.01024984425547,,,,,
2024-05-01,candidate_80_20_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",BUY,266.7026825241937,212.9600067138672,56797.005060958676,1.3335134126209685,28.398502530479337,0.1,267.0221489492867,,,,,
2024-05-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",,"{'SPY': 931.8125199706338, 'QQQ': 136.01024984425547, 'GLD': 266.7026825241937}",,,,,,,568583.3527578808,0.999999999992724,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}","{'GLD': 0.0998921350501524, 'SPY': 0.800094316615789, 'QQQ': 0.10001178957697363}",
2024-06-03,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-2.057648332356166,515.1242033171059,1059.9444579117414,1.0,0.5299722289558707,0.8,929.7548716382777,,,,,
2024-06-03,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-2.716351100740212,449.13837209312464,1220.0175114198262,1.0,0.6100087557099131,0.1,133.29389874351526,,,,,
2024-06-03,candidate_80_20_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",BUY,10.539234418925973,215.9199981689453,2275.6314764365816,1.0,1.1378157382182907,0.1,277.2666042946394,,,,,
2024-06-03,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",,"{'SPY': 929.7548716382777, 'QQQ': 133.29389874351526, 'GLD': 277.24191694311963}",,,,,,,598668.7691193594,0.05269617209478383,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}","{'GLD': 0.09999197767869246, 'SPY': 0.8000070527102733, 'QQQ': 0.10000088158878417}",
2024-07-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-1.3416307246417318,533.0117876323043,715.1049908837133,1.0,0.35755249544185663,0.8,928.413240913636,,,,,
2024-07-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",SELL,-3.0847183731834207,475.0579027852008,1465.4198410474921,1.0,0.7327099205237461,0.1,130.20918037033184,,,,,
2024-07-01,candidate_80_20_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",BUY,10.1061512678318,215.25,2175.3490604007948,1.0,1.0876745302003974,0.1,287.37235842095134,,,,,
2024-07-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}",,"{'SPY': 928.413240913636, 'QQQ': 130.20918037033184, 'GLD': 287.34806821095145}",,,,,,,618563.8235641517,0.05053075633941262,"{'SPY': 0.8, 'QQQ': 0.1, 'GLD': 0.1}","{'GLD': 0.09999238449804465, 'SPY': 0.8000066967213392, 'QQQ': 0.1000008370901674}",
2024-08-01,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.9, 'GLD': 0.1}",SELL,-10.77900648328648,226.74000549316406,2444.0319892312277,1.0,1.2220159946156137,0.1,276.569061727665,,,,,
2024-08-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.9, 'GLD': 0.1}",SELL,-130.20918037033184,466.8638300127631,60789.956650515815,1.0,30.394978325257906,0.0,0.0,,,,,
2024-08-01,candidate_80_20_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.9, 'GLD': 0.1}",BUY,117.02162060710135,539.7913062018092,63167.2534413598,1.0,31.583626720679902,0.9,1045.5585866129652,,,,,
2024-08-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.9, 'GLD': 0.1}",,"{'SPY': 1045.4348615207373, 'GLD': 276.569061727665}",,,,,,,627026.5051326592,0.5851081030268688,"{'SPY': 0.9, 'GLD': 0.1}","{'GLD': 0.1000105578664536, 'SPY': 0.8999885089862262}",
2024-09-03,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.9, 'GLD': 0.1}",SELL,-0.45955643837305615,230.3800048828125,105.8726145163126,1.0,0.0529363072581563,0.1,276.1095052892919,,,,,
2024-09-03,candidate_80_20_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.9, 'GLD': 0.1}",BUY,0.1905936584306512,547.508549729637,104.35165751503165,1.0,0.05217582875751582,0.9,1045.6293018133535,,,,,
2024-09-03,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.9, 'GLD': 0.1}",,"{'SPY': 1045.6254551791678, 'GLD': 276.1095052892919}",,,,,,,636098.9866552441,0.0009529682921538551,"{'SPY': 0.9, 'GLD': 0.1}","{'GLD': 0.10000033094096676, 'SPY': 0.8999996675608886}",
2024-10-01,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",SELL,-112.7276565741995,561.8576982708267,63336.901654243964,1.0,31.66845082712198,0.8,932.8977986049683,,,,,
2024-10-01,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",SELL,-8.90119759672001,245.1999969482422,2182.5736235514473,1.0,1.0912868117757235,0.1,267.2083076925719,,,,,
2024-10-01,candidate_80_20_dc,PARTIAL_FILL,QQQ,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",BUY,135.4191150625059,483.31665887950265,65450.31424042929,1.0,32.72515712021465,0.1,135.56221377235516,,,,,
2024-10-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}",,"{'SPY': 932.8977986049683, 'GLD': 267.2083076925719, 'QQQ': 135.4191150625059}",,,,,,,655126.277412877,0.6770955753090675,"{'SPY': 0.8, 'GLD': 0.1, 'QQQ': 0.1}","{'GLD': 0.10001045369375648, 'SPY': 0.8000836295500519, 'QQQ': 0.09990488322174393}",
2024-11-01,candidate_80_20_dc,FILL,GLD,,"{'SPY': 0.9, 'GLD': 0.1}",SELL,-9.523678541830805,254.3300018310547,2422.157180982205,1.0,1.2110785904911026,0.1,257.6846291507411,,,,,
2024-11-01,candidate_80_20_dc,FILL,QQQ,,"{'SPY': 0.9, 'GLD': 0.1}",SELL,-135.4191150625059,481.13639556987664,65155.064912436486,1.0,32.57753245621824,0.0,0.0,,,,,
2024-11-01,candidate_80_20_dc,PARTIAL_FILL,SPY,,"{'SPY': 0.9, 'GLD': 0.1}",BUY,120.58661739717664,559.8196194970722,67506.75426772644,1.0,33.753377133863225,0.9,1053.61150143965,,,,,
2024-11-01,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.9, 'GLD': 0.1}",,"{'SPY': 1053.484416002145, 'GLD': 257.6846291507411}",,,,,,,655298.7800492458,0.6029330869787373,"{'SPY': 0.9, 'GLD': 0.1}","{'GLD': 0.10001076485876796, 'SPY': 0.8999883150524032}",
2024-12-02,candidate_80_20_dc,FILL,SPY,,"{'SPY': 0.8, 'IWM': 0.1, 'GLD': 0.1}",SELL,-125.40136935508372,590.8323780737772,74091.1892697722,1.0,37.0455946348861,0.8,928.0830466470613,,,,,
2024-12-02,candidate_80_20_dc,FILL,IWM,,"{'SPY': 0.8, 'IWM': 0.1, 'GLD': 0.1}",BUY,288.1794239914823,237.84726972589434,68542.68918755495,1.4408971199574114,34.27134459377747,0.1,288.1794239914823,,,,,
2024-12-02,candidate_80_20_dc,PARTIAL_FILL,GLD,,"{'SPY': 0.8, 'IWM': 0.1, 'GLD': 0.1}",BUY,22.381974024608283,244.4600067138672,5471.497520325342,1.0,2.7357487601626707,0.1,280.38405998974724,,,,,
2024-12-02,candidate_80_20_dc,REBALANCE_SUMMARY,,,"{'SPY': 0.8, 'IWM': 0.1, 'GLD': 0.1}",,"{'SPY': 928.0830466470613, 'GLD': 280.06660317534937, 'IWM': 288.1794239914823}",,,,,,,685349.3982904407,0.11190987012287223,"{'SPY': 0.8, 'IWM': 0.1, 'GLD': 0.1}","{'GLD': 0.09989807222908134, 'SPY': 0.8000904573174525, 'IWM': 0.10001130716468157}",
