date,net_return,nav,cash,equity_net
2010-05-10,0.0222568410058126,118947.48096695574,0.0021926285601878703,1.1964823083547684
2010-05-11,-0.0011841672024210936,118806.62726118407,0.0021926285601878703,1.1950654732469375
2010-05-12,0.007213172092303655,119663.59990932517,0.0021926285601878703,1.2036856861670382
2010-05-13,-0.006263786274444905,118914.05269466247,0.0021926285601878703,1.1961460562872792
2010-05-14,-0.00803207597194222,117958.92598928741,0.0021926285601878703,1.1865385202896408
2010-05-17,-0.0005972974881265358,117888.46941909191,0.0021926285601878703,1.1858298038119064
2010-05-18,-0.004917840175625576,117308.7127679397,0.0021926285601878703,1.1799980823612661
2010-05-19,-0.0029356181470023834,116964.33918193664,0.0021926285601878703,1.1765340585772583
2010-05-20,-0.017712944200756975,114892.55636852857,0.0021926285601878703,1.1556941764473891
2010-05-21,0.008497107216264954,115868.81073834273,0.0021926285601878703,1.1655142337738755
2010-05-24,-0.007307341280241353,115022.11779454196,0.0021926285601878703,1.1569974235007108
2010-05-25,0.00206306683554236,115259.41611111772,0.0021926285601878703,1.159384386513943
2010-05-26,-0.004290412401712018,114764.90568282049,0.0021926285601878703,1.1544101493636922
2010-05-27,0.014779105171245588,116461.02829387499,0.0021926285601878703,1.1714712983718918
2010-05-28,-0.0052940051547017974,115844.48300976535,0.0021926285601878703,1.1652695232797259
2010-06-01,-0.00927382232001428,114770.16185757887,0.22812036150935455,1.154463020765902
2010-06-02,0.013300872082261606,116296.705099307,0.22812036150935455,1.1698183857288107
2010-06-03,0.001533954642434665,116475.09896999394,0.22812036150935455,1.1716128340724048
2010-06-04,-0.01589525436530259,114623.69764464209,0.22812036150935455,1.1529897500571709
2010-06-07,-0.005771242632614637,113962.1764740874,0.22812036150935455,1.1463355664566732
2010-06-08,0.005074990455173456,114540.5334319442,0.22812036150935455,1.152153208514867
2010-06-09,-0.003136668884127669,114181.25770475683,0.22812036150935455,1.1485392853959704
2010-06-10,0.013572663917945427,115731.00154131182,0.22812036150935455,1.1641280231132072
2010-06-11,0.005452139348502305,116361.98308865678,0.22812036150935455,1.1704750113147167
2010-06-14,-0.0012740993029912717,116213.72636710884,0.22812036150935455,1.168983709918632
2010-06-15,0.01245430545112347,117661.08761289809,0.22812036150935455,1.1835425901093461
2010-06-16,0.0008776442433500176,117764.35218910786,0.22812036150935455,1.1845813194503152
2010-06-17,0.0028278896444406953,118097.3767811477,0.22812036150935455,1.1879311846965865
2010-06-18,-0.00013947786003842833,118080.90481175811,0.22812036150935455,1.1877654945970721
2010-06-21,-0.0020333879803821064,117840.80051920124,0.22812036150935455,1.1853503065168458
2010-06-22,-0.007670007645163013,116936.96067830683,0.22812036150935455,1.1762586606036654
2010-06-23,-0.00038370758357264556,116892.09107969463,0.22812036150935455,1.1758073212353486
2010-06-24,-0.010280320826191125,115690.40288135101,0.22812036150935455,1.163719644743265
2010-06-25,0.0031398738011132465,116053.6561463984,0.22812036150935455,1.167373577567635
2010-06-28,0.0009796861918212052,116167.35231083538,0.22812036150935455,1.168517237342275
